file,manual_label,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_x,window_peak_raw_y
flex_12.csv,Crack 1,1,113719.05616251777,116322.28901780875,,,2603.2328552909894,52.0,76.4783571358225,115763.0,76.55965784744141
flex_12.csv,Crack 1,2,121375.6233839619,123978.8562392529,,,2603.232855291004,52.0,76.44042805224174,122363.0,76.51282693066365
flex_12.csv,Crack 2,1,63675.523573565355,66722.03655520377,,,3046.5129816384047,61.0,74.52327059509118,65326.666666666664,74.77370262174402
flex_12.csv,Crack 2,2,83295.02580318843,85819.10489426798,,,2524.079091079562,50.666666666666664,74.4964534571037,84426.66666666667,74.67770402748016
flex_12.csv,Crack 3,1,58529.48451868608,60968.94503073043,,,2439.460512044352,48.666666666666664,75.05346900150458,59760.0,75.92235074016692
flex_12.csv,Crack 3,2,88812.49701073502,91495.27730675171,,,2682.780296016708,53.333333333333336,74.90800096023109,90193.33333333333,75.73021248468552
