file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex08_100_a.csv, sensor2,timestamp,1,90947.51861788132,94652.63303227996,161,304,3705.1144143986457,144,22.613763953295717,238,92950.0,22.685376675989417,Crack 3
flex08_100_a.csv, sensor2,timestamp,2,96336.7759479157,99494.54391473273,370,491,3157.7679668170313,122,22.596610613012363,434,98004.0,22.62757559666003,Crack 2
flex08_100_a.csv, sensor2,timestamp,3,101852.34399662276,105431.14769234872,584,722,3578.803695725961,139,22.578809585765047,647,103496.0,22.58834595827122,Crack 1
flex08_100_a.csv, sensor2,timestamp,4,108967.8478151838,112925.5836669278,860,1012,3957.7358517440007,153,22.577893051269385,940,111051.0,22.586007423981666,Crack 1
flex08_100_a.csv, sensor2,timestamp,5,115704.41947772675,118988.49816321649,1121,1247,3284.0786854897306,127,22.598545453851216,1191,117522.0,22.628734805947236,Crack 2
flex08_100_a.csv, sensor2,timestamp,6,120967.3660890885,125009.30908661427,1325,1481,4041.942997525781,157,22.61391613865867,1393,122729.0,22.692527086906722,Crack 3
flex08_100_b.csv, sensor2,timestamp,1,137636.9402313349,141174.04006357296,138,274,3537.0998322380474,137,22.621337035030386,210,139512.0,22.697484106020628,Crack 3
flex08_100_b.csv, sensor2,timestamp,2,142923.15536522912,146188.17059498734,343,468,3265.0152297582245,126,22.597872017911897,408,144618.0,22.632203492447502,Crack 2
flex08_100_b.csv, sensor2,timestamp,3,148364.84741482613,151785.3395602871,554,685,3420.492145460972,132,22.58074370690444,613,149904.0,22.59147015099999,Crack 1
flex08_100_b.csv, sensor2,timestamp,4,155594.52399500497,158937.27768261457,834,963,3342.7536876095983,130,22.581211604782077,894,157149.0,22.58954152843982,Crack 1
flex08_100_b.csv, sensor2,timestamp,5,161580.3852495617,165195.2235396511,1066,1206,3614.838290089421,141,22.59801566008958,1132,163285.0,22.634220962825818,Crack 2
flex08_100_b.csv, sensor2,timestamp,6,166905.4696123816,170636.9155892481,1273,1417,3731.4459768664965,145,22.620957717164064,1335,168519.0,22.697502978595242,Crack 3
flex08_100_c.csv, sensor2,timestamp,1,203795.9812767415,207213.2727061448,152,283,3417.291429403296,132,22.635119100402825,226,205720.0,22.764656831482107,Crack 3
flex08_100_c.csv, sensor2,timestamp,2,208941.55802676253,212162.4533970047,351,475,3220.895370242157,125,22.59766766543718,419,210697.0,22.65142035132443,Crack 2
flex08_100_c.csv, sensor2,timestamp,3,214519.206106938,217582.9846298513,568,686,3063.778522913286,119,22.57195038971743,625,216008.0,22.582107683608708,Crack 1
flex08_100_c.csv, sensor2,timestamp,4,221157.39290658344,224653.2427596512,825,960,3495.8498530677753,136,22.57214705950802,903,223174.0,22.58286935609868,Crack 1
flex08_100_c.csv, sensor2,timestamp,5,227245.6707405778,230859.3582291422,1061,1201,3613.6874885644065,141,22.59357952872442,1127,228949.0,22.642215895583664,Crack 2
flex08_100_c.csv, sensor2,timestamp,6,232587.64354975996,236319.168673821,1269,1412,3731.525124061038,144,22.62169777848415,1338,234389.0,22.721124527013615,Crack 3
flex08_220_a.csv, sensor2,timestamp,1,64186.927492843366,67888.9534459059,173,318,3702.025953062541,146,20.371835755635175,250,66150.0,20.488988367671595,Crack 3
flex08_220_a.csv, sensor2,timestamp,2,69863.36728753925,73483.1259972004,397,538,3619.7587096611533,142,20.33390627312928,474,71835.0,20.393684561750312,Crack 2
flex08_220_a.csv, sensor2,timestamp,3,75868.87605584071,79036.16492679421,634,757,3167.2888709535036,124,20.31021968599044,693,77389.0,20.322514807451373,Crack 1
flex08_220_a.csv, sensor2,timestamp,4,83026.12623176162,86522.48407632067,916,1053,3496.357844559054,138,20.307927967116353,982,84718.0,20.324329737481417,Crack 1
flex08_220_a.csv, sensor2,timestamp,5,89072.76862176377,92651.39370972422,1154,1294,3578.6250879604486,141,20.336951955799993,1219,90725.0,20.39602467941098,Crack 2
flex08_220_a.csv, sensor2,timestamp,6,95037.1437683645,98944.83782993052,1389,1543,3907.6940615660133,155,20.3717213146289,1459,96813.0,20.490809955200376,Crack 3
flex08_220_b.csv, sensor2,timestamp,1,112642.54236498912,116519.03163918536,120,272,3876.4892741962394,153,20.369932787839105,203,114767.0,20.48860096859783,Crack 3
flex08_220_b.csv, sensor2,timestamp,2,118773.7243802995,121819.53738145369,362,481,3045.81300115418,120,20.341895560039593,429,120494.0,20.392778437488833,Crack 2
flex08_220_b.csv, sensor2,timestamp,3,124351.12221358184,127555.15926674406,582,707,3204.0370531622175,126,20.308534672600967,646,125999.0,20.32093630321755,Crack 1
flex08_220_b.csv, sensor2,timestamp,4,130244.96815088022,133409.44919104042,814,938,3164.481040160201,125,20.307467321820244,881,131959.0,20.3189723233877,Crack 1
flex08_220_b.csv, sensor2,timestamp,5,136336.5941531886,139896.63532336883,1054,1193,3560.0411701802223,140,20.33830399051135,1119,137996.0,20.39327427687785,Crack 2
flex08_220_b.csv, sensor2,timestamp,6,142151.32806448298,146265.15341669123,1283,1445,4113.825352208252,163,20.371549661932132,1360,144105.0,20.490471290462533,Crack 3
flex08_220_c.csv, sensor2,timestamp,1,158871.0634338414,162767.71913953754,138,291,3896.6557056961465,154,20.36647396652187,220,160963.0,20.482054087098778,Crack 3
flex08_220_c.csv, sensor2,timestamp,2,164797.22731958763,168328.57155287478,372,510,3531.344233287149,139,20.334013149152867,441,166565.0,20.389626250228492,Crack 2
flex08_220_c.csv, sensor2,timestamp,3,170520.44038732888,173767.65347540902,598,725,3247.2130880801415,128,20.30908270853657,666,172268.0,20.321727264403115,Crack 1
flex08_220_c.csv, sensor2,timestamp,4,177583.12885390318,180749.1616147813,876,1000,3166.0327608781226,125,20.309326259741354,939,179188.0,20.32334484288785,Crack 1
flex08_220_c.csv, sensor2,timestamp,5,183549.88290325043,187162.4074637396,1111,1253,3612.524560489168,143,20.33626691649932,1182,185351.0,20.391701783548505,Crack 2
flex08_220_c.csv, sensor2,timestamp,6,189476.04678899667,193494.47298549587,1345,1503,4018.426196499204,159,20.36862064443669,1417,191312.0,20.484202504954165,Crack 3
flex08_440_a.csv, sensor2,timestamp,1,33386.70904550499,37104.75088790233,149,295,3718.0418423973388,147,20.386071867437966,227,35373.0,20.47167577232826,Crack 3
flex08_440_a.csv, sensor2,timestamp,2,38984.20061043285,42252.80882352941,370,498,3268.608213096566,129,20.361816673497035,439,40748.0,20.39944310030643,Crack 2
flex08_440_a.csv, sensor2,timestamp,3,44418.26176470588,47932.01559378468,584,722,3513.7538290787998,139,20.338760492766898,670,46604.0,20.347935490188963,Crack 1
flex08_440_a.csv, sensor2,timestamp,4,51813.48784683684,55899.24811320755,876,1036,4085.7602663707075,161,20.337925169210337,965,54086.0,20.346242703743272,Crack 1
flex08_440_a.csv, sensor2,timestamp,5,58350.70427302996,61946.173307436184,1134,1274,3595.4690344062255,141,20.360700279089105,1207,60225.0,20.39978119848974,Crack 2
flex08_440_a.csv, sensor2,timestamp,6,64029.91104328523,68074.81370699222,1357,1516,4044.902663706991,160,20.383454038696176,1428,65831.0,20.470002518383208,Crack 3
flex08_440_b.csv, sensor2,timestamp,1,153022.8013318535,156649.67147613762,141,283,3626.8701442841266,143,20.384958778057147,216,154948.0,20.472384154099238,Crack 3
flex08_440_b.csv, sensor2,timestamp,2,158323.6115427303,161830.91453940066,350,487,3507.3029966703616,138,20.35669248040476,423,160200.0,20.398386653556148,Crack 2
flex08_440_b.csv, sensor2,timestamp,3,163983.1231964484,167649.8490566038,573,716,3666.7258601553913,144,20.334238784598455,642,165757.0,20.344025648594684,Crack 1
flex08_440_b.csv, sensor2,timestamp,4,171236.86348501666,174983.30077691455,858,1005,3746.4372918978916,148,20.33490304850805,921,172837.0,20.343659196721603,Crack 1
flex08_440_b.csv, sensor2,timestamp,5,177414.49944506105,181081.22530521645,1102,1246,3666.7258601553913,145,20.356108254093858,1173,179225.0,20.398759585672316,Crack 2
flex08_440_b.csv, sensor2,timestamp,6,183113.8668146504,187019.7269700333,1327,1480,3905.860155382921,154,20.38367730152271,1394,184833.0,20.471978009458848,Crack 3
flex08_440_c.csv, sensor2,timestamp,1,196936.2416759156,200669.01914539398,101,247,3732.777469478373,147,20.372071803338645,181,198977.0,20.456892843994574,Crack 3
flex08_440_c.csv, sensor2,timestamp,2,202246.79106548277,205979.56853496114,310,457,3732.777469478373,148,20.344729141596012,388,204226.0,20.387029962568693,Crack 2
flex08_440_c.csv, sensor2,timestamp,3,208134.5740843507,211482.5291342952,542,673,3347.9550499445177,132,20.32618624336714,604,209709.0,20.334743630705557,Crack 1
flex08_440_c.csv, sensor2,timestamp,4,215215.30660377356,218717.19062153163,822,959,3501.8840177580714,138,20.32689514738597,884,216811.0,20.334737549850875,Crack 1
flex08_440_c.csv, sensor2,timestamp,5,221333.9830743618,224874.34933407325,1063,1202,3540.3662597114453,140,20.3470232347026,1127,222974.0,20.38632127957046,Crack 2
flex08_440_c.csv, sensor2,timestamp,6,226913.90815760265,230531.23890122087,1283,1425,3617.330743618222,143,20.375084333125844,1346,228527.0,20.454010563780088,Crack 3
flex08_660_a.csv, sensor2,timestamp,1,68142.5223072945,71634.7668815197,129,265,3492.244574225202,137,20.78968425855309,206,70118.0,20.86364719735076,Crack 3
flex08_660_a.csv, sensor2,timestamp,2,73421.49666368142,76710.70376266098,337,465,3289.207098979561,129,20.766457077415,406,75193.0,20.799144181081108,Crack 2
flex08_660_a.csv, sensor2,timestamp,3,79147.1534656088,81949.07062399879,562,672,2801.917158389988,111,20.74902218420972,619,80594.0,20.75486502733026,Crack 1
flex08_660_a.csv, sensor2,timestamp,4,85766.17515861703,89502.06470313702,824,970,3735.8895445199887,147,20.748409713032892,896,87615.0,20.75583121487723,Crack 1
flex08_660_a.csv, sensor2,timestamp,5,91979.12190113396,95430.75898031004,1069,1204,3451.6370791760855,136,20.766960368352304,1139,93773.0,20.79987426451688,Crack 2
flex08_660_a.csv, sensor2,timestamp,6,97339.31124761916,100790.94832679525,1280,1415,3451.6370791760855,136,20.793446591072165,1345,98998.0,20.86280849227375,Crack 3
flex08_660_b.csv, sensor2,timestamp,1,116773.71089317474,119949.61900503286,84,208,3175.9081118581234,125,20.792405284666142,152,118520.0,20.856412423184107,Crack 3
flex08_660_b.csv, sensor2,timestamp,2,121943.79386596702,124935.05615736828,288,404,2991.262291401261,117,20.768145926223017,348,123490.0,20.796884226429,Crack 2
flex08_660_b.csv, sensor2,timestamp,3,127076.94767466794,130437.50160698291,490,622,3360.5539323149715,133,20.748151125121662,568,129067.0,20.754122531403432,Crack 1
flex08_660_b.csv, sensor2,timestamp,4,134425.85132885128,137786.40526116625,780,912,3360.5539323149715,133,20.749580555167952,858,136417.0,20.75609886049986,Crack 1
flex08_660_b.csv, sensor2,timestamp,5,140666.8800602934,144175.15064897388,1026,1164,3508.2705886804906,139,20.76667197085998,1092,142347.0,20.797625805309952,Crack 2
flex08_660_b.csv, sensor2,timestamp,6,146132.39634581667,149492.95027813164,1242,1373,3360.5539323149715,132,20.794652622805724,1302,147677.0,20.857865030495685,Crack 3
flex08_660_c.csv, sensor2,timestamp,1,159519.14123196452,163031.93312985575,78,216,3512.791897891235,139,20.768505440532646,154,161449.0,20.831049024951053,Crack 3
