file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
flex_4_c.csv,sensor1, sensor2,939,4.813437053364251,0.0009306718652861396,0.02280190666649462,24.5004791882089,27.783491570359857,6,102;227;349;536;670;802,33.506699;27.974659;16.733679;18.633402;27.588022;33.667902,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex_8_b.csv,sensor1, sensor2,1079,35.45535479517831,0.011511907134989617,0.2437351940846959,21.17244269143557,26.515419320249794,6,97;219;337;596;732;860,32.184556;26.786974;12.575587;13.732985;26.235100;31.692582,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex_8_double.csv,sensor1, sensor2,869,35.426124679294695,0.012559429510925828,0.24873489674512683,19.804633365611455,25.935336138274387,6,95;223;353;521;642;769,13.664525;25.881374;31.310168;31.427912;25.988965;13.971009,Crack 1;Crack 2;Crack 3;Crack 3;Crack 2;Crack 1,
flex_4_b.csv,sensor1, sensor2,868,4.7939569475484065,0.0012100350813031096,0.023613633489894426,19.514833788508394,25.80729713331277,6,66;190;308;495;624;754,31.329684;25.859317;15.211656;15.824124;25.754964;31.044167,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex_4.csv,sensor1, sensor2,864,4.780733163079394,0.001762393557000157,0.023279796124711094,13.209192709678648,22.417525523455886,6,96;218;344;552;670;784,12.481898;22.778786;28.691377;28.561564;22.040585;13.351008,Crack 1;Crack 2;Crack 3;Crack 3;Crack 2;Crack 1,
flex_8_c.csv,sensor1, sensor2,893,35.36560644043768,0.020908838305838794,0.2273829174297255,10.874966562165666,20.728558605610715,6,71;190;308;473;607;734,26.122016;20.806415;6.203095;6.603902;20.649998;25.923149,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex_12_b.csv,sensor1, sensor2,892,73.26935839578685,0.10700386015710071,0.6545297447322369,6.116879744069707,15.730598849778454,4,77;190;557;677,20.373118;3.117855;5.080473;20.765917,Crack 3;Crack 2;Crack 2;Crack 3,
flex_12_c.csv,sensor1, sensor2,848,73.34208019953547,0.2641740166432835,0.8433729474578797,3.19249015544437,10.082591334416001,4,70;182;588;706,15.255089;-4.877475;-4.524730;15.519041,Crack 3;Crack 2;Crack 2;Crack 3,
flex_12_new.csv,sensor1, sensor2,713,76.46237339068884,0.07235448769032693,0.18674635901180636,2.580992070748536,8.23573340637179,6,74;182;292;439;554;672,20.017663;17.742764;6.511494;1.646061;7.066437;9.266132,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
