file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_4.csv, sensor2,timestamp,1,179846.0315062321,183759.7214048696,313,390,3913.6898986375018,78,4.803282442696768,344,181412.0,4.828803690896866,Crack 3
flex_4.csv, sensor2,timestamp,2,190464.32131319123,193864.74040545005,526,593,3400.419092258817,68,4.803934877755013,552,191812.0,4.828292255593852,Crack 3
flex_4.csv, sensor2,timestamp,3,196527.33271353948,199703.1958280076,647,709,3175.863114468113,63,4.79306813571534,670,197712.0,4.803799990330594,Crack 2
flex_4.csv, sensor2,timestamp,4,202526.1852630904,206504.03401252523,767,845,3977.8487494348374,79,4.7841935438496295,784,203412.0,4.78826618618877,Crack 1
flex_4.csv, sensor2,timestamp,5,173430.1464264985,177632.55115372402,185,268,4202.404727225512,84,4.791561220273474,218,175112.0,4.805320164087064,Crack 2
flex_4.csv, sensor2,timestamp,6,167110.49962296092,170607.15699141572,58,127,3496.657368454791,70,4.784909029607628,96,169012.0,4.787949322130925,Crack 1
flex_4_b.csv, sensor2,timestamp,1,48322.14911583549,51931.69781098294,38,109,3609.5486951474522,72,4.815200002219198,66,49763.0,4.8381861183715245,Crack 3
flex_4_b.csv, sensor2,timestamp,2,54252.121972149165,57603.84576050038,156,222,3351.7237883512134,67,4.805476919633108,190,55963.0,4.817095359291394,Crack 2
flex_4_b.csv, sensor2,timestamp,3,60139.12401066348,63361.93534561657,274,337,3222.8113349530904,64,4.797145234536414,308,61863.0,4.800415662495168,Crack 1
flex_4_b.csv, sensor2,timestamp,4,69936.47046892087,72729.5736258802,470,525,2793.1031569593324,56,4.79879534882198,495,71213.0,4.801651570941642,Crack 1
flex_4_b.csv, sensor2,timestamp,5,76425.06395662643,79733.81692717827,600,665,3308.752970551839,66,4.807308953475351,624,77663.0,4.818382464426342,Crack 2
flex_4_b.csv, sensor2,timestamp,6,82569.89090193697,86136.46877928506,723,793,3566.577877348085,71,4.816868861677071,754,84163.0,4.837294711928759,Crack 3
