file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,864,4.777828828968715,0.001286650718212658,0.024279185337130915,18.870067061290868,25.51546887165774,6,103;226;352;560;681;800,16.188381;25.878612;31.793272;31.746694;25.136479;15.897265,Crack 1;Crack 2;Crack 3;Crack 3;Crack 2;Crack 1,
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,797,37.558260794591625,0.030020124450778996,0.2729611891829826,9.09260684880004,19.17376826453027,6,55;183;306;490;605;738,10.507004;18.760478;23.946165;24.873275;19.568283;11.453061,Crack 1;Crack 2;Crack 3;Crack 3;Crack 2;Crack 1,
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,869,35.408462997528005,0.04740108866347466,0.240040918166315,5.0640380829751015,14.089939260737914,6,108;238;366;536;659;775,7.734884;14.114355;19.661385;19.712474;14.065454;5.465147,Crack 1;Crack 2;Crack 3;Crack 3;Crack 2;Crack 1,
