file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_12_220_a.csv, sensor2,timestamp,1,185793.12147576263,189745.88111439222,181,336,3952.759638629592,156,43.04140323170197,260,187806.0,43.35404472503785,Crack 3
flex_12_220_a.csv, sensor2,timestamp,2,191354.5623626717,195077.51039440423,400,546,3722.9480317325215,147,42.96441052347387,494,193740.0,43.10912189075088,Crack 2
flex_12_220_a.csv, sensor2,timestamp,3,197559.4757488926,200776.83824545157,645,771,3217.362496558955,127,42.884675385183684,726,199622.0,42.91980757573006,Crack 1
flex_12_220_a.csv, sensor2,timestamp,4,205005.37181235765,208452.5459158137,939,1074,3447.1741034560546,136,42.88632023688006,999,206548.0,42.92226505877002,Crack 1
flex_12_220_a.csv, sensor2,timestamp,5,210980.47359168148,214565.53465927576,1174,1315,3585.0610675942735,142,42.96709662026168,1244,212764.0,43.109453852553855,Crack 2
flex_12_220_a.csv, sensor2,timestamp,6,216725.7637641082,220494.67411722016,1401,1548,3768.910353111947,148,43.04561302143102,1477,218671.0,43.331578089145324,Crack 3
flex_12_220_b.csv, sensor2,timestamp,1,243840.29594083937,247629.5240997022,254,402,3789.228158862825,149,43.04661484349858,335,245911.0,43.32439808150892,Crack 3
flex_12_220_b.csv, sensor2,timestamp,2,249831.3728947171,253313.36633799644,490,626,3481.9934432793525,137,42.965094899238366,559,251591.0,43.10534065758257,Crack 2
flex_12_220_b.csv, sensor2,timestamp,3,255822.4498485948,258997.2085762907,726,851,3174.75872769588,126,42.88466296373338,788,257396.0,42.918680762184245,Crack 1
flex_12_220_b.csv, sensor2,timestamp,4,264988.28553016845,268316.66161565605,1088,1219,3328.376085487602,132,42.88346025679864,1154,266671.0,42.92873881559258,Crack 1
flex_12_220_b.csv, sensor2,timestamp,5,270620.9219825321,274410.15014139493,1310,1459,3789.228158862854,150,42.953671547351654,1383,272475.0,43.08452916481539,Crack 2
flex_12_220_b.csv, sensor2,timestamp,6,276560.79315047927,280401.2270952726,1545,1695,3840.43394479336,151,43.04880352862329,1625,278608.0,43.318686247824814,Crack 3
flex_12_220_c.csv, sensor2,timestamp,1,301161.7535469297,304547.9922234249,262,394,3386.23867649521,133,43.062378443885876,333,302984.0,43.33002129051507,Crack 3
flex_12_220_c.csv, sensor2,timestamp,2,306922.7570095385,310045.13293202105,489,611,3122.375922482577,123,42.95445076009306,561,308760.0,43.07842301312067,Crack 2
flex_12_220_c.csv, sensor2,timestamp,3,312771.71472348477,315806.13639462984,720,838,3034.4216711450717,119,42.87398469511308,796,314723.0,42.90178999815257,Crack 1
flex_12_220_c.csv, sensor2,timestamp,4,319324.30644813133,322622.59087328904,978,1107,3298.2844251577044,130,42.86896861697327,1022,320452.0,42.901359112807285,Crack 1
flex_12_220_c.csv, sensor2,timestamp,5,324997.35565940256,328647.4570899104,1202,1345,3650.1014305078425,144,42.93439454680893,1279,326972.0,43.06419307294995,Crack 2
flex_12_220_c.csv, sensor2,timestamp,6,331374.03888137406,334716.30043220054,1453,1584,3342.261550826486,132,43.045208621202036,1513,332909.0,43.29276400512265,Crack 3
flex_13_a.csv, sensor2,timestamp,1,173044.63335919316,175507.86256913337,229,325,2463.229209940211,97,43.141890912431535,267,174019.0,43.499067937903774,Crack 3
flex_13_a.csv, sensor2,timestamp,2,178374.16564979104,180747.82288846068,439,532,2373.6572386696353,94,43.10428224610965,497,179854.0,43.37080624917275,Crack 2
flex_13_a.csv, sensor2,timestamp,3,198169.5713005831,200677.58649615856,1219,1317,2508.0151955754554,99,42.993200428972315,1276,199623.0,43.17378779952795,Crack 2
