timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size,serial out,response
1780436093.697,4258087.0,3275.522,2.605672,,,,,status,l_h=11.800000 c_f=220.000000 q=25.000000
1780436093.698,4258112.0,3275.458,2.605672,,,,,,
1780436093.698,4258137.0,3275.488,2.605545,,,,,,
1780436093.699,4258162.0,3275.451,2.605545,,,,,,
1780436093.779,4258187.0,3275.528,2.605545,,,,,,
1780436093.780,4258212.0,3275.499,2.605545,,,,,,
1780436093.781,4258237.0,3275.52,2.605545,,,,,,
1780436093.880,4258262.0,3275.604,2.605545,,,,,,
1780436093.881,4258287.0,3275.54,2.605672,,,,,,
1780436093.883,4258312.0,3275.584,2.605672,,,,,,
1780436093.884,4258337.0,3275.528,2.605799,,,,,,
1780436093.885,4258362.0,3275.574,2.605926,,,,,,
1780436093.997,4258387.0,3275.628,2.605926,,,,,,
1780436093.998,4258412.0,3275.584,2.605799,,,,,,
1780436094.000,4258437.0,3275.628,2.605799,,,,,,
1780436094.001,4258462.0,3275.574,2.605672,,,,,,
1780436094.098,4258487.0,3275.636,2.605672,,,,,,
1780436094.099,4258512.0,3275.564,2.605672,,,,,,
1780436094.100,4258537.0,3275.584,2.605672,,,,,,
1780436094.102,4258562.0,3275.651,2.605672,,,,,,
1780436094.215,4258587.0,3275.615,2.605672,,,,,,
1780436094.217,4258612.0,3275.661,2.605545,,,,,,
1780436094.218,4258637.0,3275.651,2.605672,,,,,,
1780436094.219,4258662.0,3275.671,2.605799,,,,,,
1780436094.221,4258687.0,3275.629,2.605799,,,,,,
1780436094.348,4258712.0,3275.594,2.605926,,,,,,
1780436094.349,4258737.0,3275.644,2.606053,,,,,,
1780436094.351,4258762.0,3275.583,2.606053,,,,,,
1780436094.352,4258787.0,3275.583,2.60618,,,,,,
1780436094.353,4258812.0,3275.531,2.60618,,,,,,
1780436094.464,4258837.0,3275.566,2.60618,,,,,,
1780436094.465,4258862.0,3275.624,2.60618,,,,,,
1780436094.467,4258887.0,3275.53,2.60618,,,,,,
1780436094.468,4258912.0,3275.565,2.606053,,,,,,
1780436094.469,4258937.0,3275.525,2.606053,,,,,,
1780436094.600,4258962.0,3275.553,2.605926,,,,,,
1780436094.601,4258987.0,3275.537,2.605799,,,,,,
1780436094.603,4259012.0,3275.471,2.605799,,,,,,
1780436094.604,4259037.0,3275.482,2.605799,,,,,,
1780436094.605,4259062.0,3275.47,2.605799,,,,,,
1780436094.701,4259087.0,3275.53,2.605799,,,,,,
1780436094.703,4259112.0,3275.483,2.605799,,,,,,
1780436094.705,4259137.0,3275.48,2.605799,,,,,,
1780436094.707,4259162.0,3275.521,2.605799,,,,,,
1780436094.814,4259187.0,3275.443,2.605799,,,,,,
1780436094.816,4259212.0,3275.46,2.605799,,,,,,
1780436094.817,4259237.0,3275.41,2.605799,,,,,,
1780436094.819,4259262.0,3275.405,2.605672,,,,,,
1780436094.820,4259287.0,3275.415,2.605672,,,,,,
1780436094.953,4259312.0,3275.43,2.605672,,,,,,
1780436094.955,4259337.0,3275.448,2.605545,,,,,,
1780436094.956,4259362.0,3275.404,2.605418,,,,,,
1780436094.958,4259387.0,3275.443,2.605418,,,,,,
1780436094.960,4259412.0,3275.389,2.605418,,,,,,
1780436094.960,4259437.0,3275.44,2.605418,,,,,,
1780436095.047,4259462.0,3275.501,2.605418,,,,,,
1780436095.049,4259487.0,3275.424,2.605545,,,,,,
1780436095.050,4259512.0,3275.479,2.605545,,,,,,
1780436095.182,4259537.0,3275.458,2.605545,,,,,,
1780436095.184,4259562.0,3275.492,2.605545,,,,,,
1780436095.185,4259587.0,3275.466,2.605672,,,,,,
1780436095.186,4259612.0,3275.507,2.605672,,,,,,
1780436095.187,4259637.0,3275.569,2.605672,,,,,,
1780436095.188,4259662.0,3275.551,2.605672,,,,,,
1780436095.296,4259687.0,3275.559,2.605799,,,,,,
1780436095.298,4259712.0,3275.523,2.605926,,,,,,
1780436095.299,4259737.0,3275.569,2.606053,,,,,,
1780436095.300,4259762.0,3275.643,2.60618,,,,,,
1780436095.414,4259787.0,3275.589,2.60618,,,,,,
1780436095.416,4259812.0,3275.659,2.60618,,,,,,
1780436095.417,4259837.0,3275.626,2.60618,,,,,,
1780436095.418,4259862.0,3275.638,2.60618,,,,,,
1780436095.419,4259887.0,3275.622,2.60618,,,,,,
1780436095.514,4259912.0,3275.606,2.606053,,,,,,
1780436095.514,4259937.0,3275.65,2.606053,,,,,,
1780436095.515,4259962.0,3275.596,2.606053,,,,,,
1780436095.516,4259987.0,3275.637,2.606053,,,,,,
1780436095.597,4260012.0,3275.589,2.60618,,,,,,
1780436095.597,4260037.0,3275.632,2.60618,,,,,,
1780436095.598,4260062.0,3275.67,2.60618,,,,,,
1780436095.685,4260087.0,3275.596,2.60618,,,,,,
1780436095.687,4260112.0,3275.653,2.606053,,,,,,
1780436095.688,4260137.0,3275.602,2.606053,,,,,,
1780436095.689,4260162.0,3275.628,2.60618,,,,,,
1780436095.796,4260187.0,3275.65,2.606307,,,,,,
1780436095.798,4260212.0,3275.649,2.60618,,,,,,
1780436095.799,4260237.0,3275.684,2.60618,,,,,,
1780436095.800,4260262.0,3275.647,2.606307,,,,,,
1780436095.939,4260287.0,3275.681,2.606434,,,,,,
1780436095.940,4260312.0,3275.618,2.606307,,,,,,
1780436095.941,4260337.0,3275.635,2.60618,,,,,,
1780436095.943,4260362.0,3275.603,2.606053,,,,,,
1780436095.944,4260387.0,3275.548,2.606053,,,,,,
1780436095.945,4260412.0,3275.608,2.606053,,,,,,
1780436096.031,4260437.0,3275.586,2.60618,,,,,,
1780436096.032,4260462.0,3275.642,2.60618,,,,,,
1780436096.033,4260487.0,3275.617,2.60618,,,,,,
1780436096.097,4260512.0,3275.619,2.60618,,,,,,
1780436096.099,4260537.0,3275.678,2.60618,,,,,,
1780436096.100,4260562.0,3275.622,2.60618,,,,,,
1780436096.163,4260587.0,3275.661,2.60618,,,,,,
1780436096.165,4260612.0,3275.622,2.60618,,,,,,
1780436096.166,4260637.0,3275.657,2.60618,,,,,,
1780436096.239,4260662.0,3275.628,2.60618,,,,,,
1780436096.241,4260687.0,3275.537,2.60618,,,,,,
1780436096.242,4260712.0,3275.572,2.60618,,,,,,
1780436096.312,4260737.0,3275.521,2.60618,,,,,,
1780436096.314,4260762.0,3275.528,2.60618,,,,,,
1780436096.316,4260787.0,3275.471,2.606053,,,,,,
1780436096.382,4260812.0,3275.443,2.605926,,,,,,
1780436096.383,4260837.0,3275.524,2.605926,,,,,,
1780436096.449,4260862.0,3275.44,2.605926,,,,,,
1780436096.450,4260887.0,3275.468,2.605799,,,,,,
1780436096.451,4260912.0,3275.396,2.605799,,,,,,
1780436096.514,4260937.0,3275.422,2.605799,,,,,,
1780436096.515,4260962.0,3275.376,2.605799,,,,,,
1780436096.517,4260987.0,3275.389,2.605799,,,,,,
1780436096.581,4261012.0,3275.43,2.605672,,,,,,
1780436096.582,4261037.0,3275.368,2.605799,,,,,,
1780436096.666,4261062.0,3275.406,2.605672,,,,,,
1780436096.670,4261087.0,3275.362,2.605672,,,,,,
1780436096.672,4261112.0,3275.399,2.605672,,,,,,
1780436096.673,4261137.0,3275.376,2.605799,,,,,,
1780436096.747,4261162.0,3275.32,2.605926,,,,,,
1780436096.749,4261187.0,3275.361,2.605926,,,,,,
1780436096.750,4261212.0,3275.332,2.605926,,,,,,
1780436096.833,4261237.0,3275.371,2.605926,,,,,,
1780436096.834,4261262.0,3275.335,2.605799,,,,,,
1780436096.835,4261287.0,3275.355,2.605672,,,,,,
1780436096.836,4261312.0,3275.422,2.605799,,,,,,
1780436096.914,4261337.0,3275.384,2.605799,,,,,,
1780436096.916,4261362.0,3275.404,2.605926,,,,,,
1780436096.917,4261387.0,3275.371,2.605926,,,,,,
1780436097.014,4261412.0,3275.399,2.605926,,,,,,
1780436097.015,4261437.0,3275.394,2.605926,,,,,,
1780436097.017,4261462.0,3275.294,2.605926,,,,,,
1780436097.018,4261487.0,3275.325,2.605926,,,,,,
1780436097.097,4261512.0,3275.251,2.606053,,,,,,
1780436097.099,4261537.0,3275.317,2.605926,,,,,,
1780436097.100,4261562.0,3275.296,2.606053,,,,,,
1780436097.180,4261587.0,3275.332,2.606053,,,,,,
1780436097.181,4261612.0,3275.367,2.606053,,,,,,
1780436097.182,4261637.0,3275.302,2.606053,,,,,,
1780436097.264,4261662.0,3275.326,2.605926,,,,,,
1780436097.265,4261687.0,3275.24,2.606053,,,,,,
1780436097.267,4261712.0,3275.263,2.606053,,,,,,
1780436097.268,4261737.0,3275.229,2.606053,,,,,,
1780436097.349,4261762.0,3275.248,2.605926,,,,,,
1780436097.350,4261787.0,3275.288,2.605799,,,,,,
1780436097.351,4261812.0,3275.237,2.605799,,,,,,
1780436097.430,4261837.0,3275.263,2.605799,,,,,,
1780436097.431,4261862.0,3275.224,2.605799,,,,,,
1780436097.433,4261887.0,3275.301,2.605799,,,,,,
1780436097.494,4261912.0,3275.273,2.605799,,,,,,
1780436097.495,4261937.0,3275.228,2.605799,,,,,,
1780436097.495,4261962.0,3275.262,2.605926,,,,,,
1780436097.550,4261987.0,3275.226,2.605799,,,,,,
1780436097.551,4262012.0,3275.262,2.605799,,,,,,
1780436097.612,4262037.0,3275.19,2.605799,,,,,,
1780436097.613,4262062.0,3275.181,2.605799,,,,,,
1780436097.614,4262087.0,3275.229,2.605799,,,,,,
1780436097.681,4262112.0,3275.22,2.605926,,,,,,
1780436097.682,4262137.0,3275.288,2.605799,,,,,,
1780436097.749,4262162.0,3275.241,2.605799,,,,,,
1780436097.750,4262187.0,3275.284,2.605799,,,,,,
1780436097.751,4262212.0,3275.239,2.605926,,,,,,
1780436097.815,4262237.0,3275.202,2.605926,,,,,,
1780436097.816,4262262.0,3275.232,2.606053,,,,,,
1780436097.816,4262287.0,3275.196,2.606053,,,,,,
1780436097.878,4262312.0,3275.24,2.605926,,,,,,
1780436097.879,4262337.0,3275.186,2.605926,,,,,,
1780436097.962,4262362.0,3275.217,2.605926,,,,,,
1780436097.964,4262387.0,3275.181,2.605926,,,,,,
1780436097.965,4262412.0,3275.155,2.605926,,,,,,
1780436097.966,4262437.0,3275.208,2.606053,,,,,,
1780436098.049,4262462.0,3275.167,2.60618,,,,,,
1780436098.051,4262487.0,3275.185,2.60618,,,,,,
1780436098.052,4262512.0,3275.133,2.60618,,,,,,
1780436098.133,4262537.0,3275.139,2.60618,,,,,,
1780436098.134,4262562.0,3275.185,2.606053,,,,,,
1780436098.135,4262587.0,3275.14,2.605926,,,,,,
1780436098.142,4262612.0,3275.172,2.606053,,,,,,
1780436098.165,4262637.0,3275.132,2.606053,,,,,,
1780436098.188,4262662.0,3275.184,2.606053,,,,,,
1780436098.212,4262687.0,3275.183,2.60618,,,,,,
1780436098.248,4262712.0,3275.135,2.60618,,,,,,
1780436098.274,4262737.0,3275.137,2.606053,,,,,,
1780436098.287,4262762.0,3275.106,2.606053,,,,,,
1780436098.322,4262787.0,3275.153,2.606053,,,,,,
1780436098.347,4262812.0,3275.096,2.605926,,,,,,
1780436098.370,4262837.0,3275.113,2.605926,,,,,,
1780436098.395,4262862.0,3275.078,2.605926,,,,,,
1780436098.418,4262887.0,3275.021,2.605799,,,,,,
1780436098.443,4262912.0,3275.057,2.605799,,,,,,
1780436098.467,4262937.0,3275.018,2.605799,,,,,,
1780436098.490,4262962.0,3275.058,2.605799,,,,,,
1780436098.514,4262987.0,3275.027,2.605799,,,,,,
1780436098.540,4263012.0,3275.049,2.605799,,,,,status,l_h=11.800000 c_f=220.000000 q=25.000000
1780436098.630,4263037.0,3275.073,2.605799,,,,,,
1780436098.632,4263062.0,3275.049,2.605672,,,,,,
1780436098.634,4263087.0,3275.067,2.605545,,,,,,
1780436098.712,4263112.0,3275.024,2.605672,,,,,,
1780436098.713,4263137.0,3275.048,2.605799,,,,,,
1780436098.714,4263162.0,3275.018,2.605799,,,,,,
