timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg
86813.0,12621.635,22.595953,12620.706173913042,22.59529095652174,12620.661175756592,22.595715786613813,53.3
86839.0,12618.841,22.59734,12620.602478260871,22.59529095652174,12620.557528934904,22.59575771776429,53.3
86865.0,12618.234,22.594568,12620.537173913042,22.595411434782605,12620.588077283492,22.595841514542037,53.3
86890.0,12620.36,22.59734,12620.455913043477,22.59547173913043,12620.590015942797,22.59612908197713,53.3
86916.0,12619.069,22.59734,12620.389869565217,22.59523060869565,12620.383640353988,22.595921462995367,53.3
86942.0,12621.104,22.595953,12620.382608695652,22.595230608695648,12620.431173161041,22.59607715011477,53.3
86968.0,12619.979,22.598724,12620.38847826087,22.595230608695648,12620.413838783163,22.596041952841,53.3
86994.0,12621.317,22.595953,12620.449913043478,22.595230608695648,12620.468638861756,22.595989727689407,53.3
87019.0,12620.71,22.593182,12620.401739130435,22.59511013043478,12620.388458906269,22.59596567883161,53.3
87045.0,12622.076,22.59734,12620.431347826086,22.595110130434783,12620.395818099756,22.595950706207237,53.3
87071.0,12621.042,22.595953,12620.42595652174,22.595049826086957,12620.363917996292,22.595909577150813,53.3
87097.0,12619.92,22.593182,12620.40547826087,22.59498956521739,12620.32803110158,22.59588086308071,53.3
87123.0,12621.182,22.595953,12620.42865217391,22.59517026086957,12620.42485941792,22.595976018402006,53.3
87148.0,12618.856,22.595953,12620.355999999998,22.59535095652174,12620.433592917629,22.596010459931552,53.3
87174.0,12619.752,22.595953,12620.30513043478,22.59535095652174,12620.426423338073,22.596183108916822,53.3
87200.0,12621.21,22.595953,12620.325565217392,22.595531652173914,12620.537380517164,22.596319988194274,53.3
87226.0,12620.815,22.593182,12620.376391304348,22.595531652173918,12620.576197810271,22.59624218072079,53.3
87251.0,12620.088,22.594568,12620.389695652177,22.595471434782613,12620.548524416,22.59618427057023,53.3
87277.0,12627.959,22.60288,12620.779521739129,22.59577260869565,12620.953551116032,22.595883694210396,53.3
87303.0,12626.013,22.60288,12621.00808695652,22.596194260869567,12621.309081621343,22.595917969193742,53.3
87329.0,12627.838,22.60288,12621.350391304346,22.59655565217392,12621.850078774072,22.59586117276144,53.3
87355.0,12626.438,22.605652,12621.588260869565,22.597097826086955,12622.035254288467,22.59573147755384,53.3
87380.0,12627.243,22.605652,12621.812217391305,22.59757973913044,12622.478082925934,22.595832598645,53.3
87406.0,12624.721,22.604267,12621.94639130435,22.59794121739131,12622.540109680305,22.595638240591605,53.3
87432.0,12626.286,22.60288,12622.270086956521,22.598182086956527,12623.157180928569,22.59575391904666,53.3
87458.0,12627.107,22.601496,12622.655869565218,22.598483304347827,12623.866222867504,22.595819107886953,53.3
87484.0,12625.42,22.60288,12622.875869565216,22.598724173913045,12623.744735403427,22.595327436059723,53.3
87509.0,12626.788,22.600109,12623.211478260868,22.59884456521739,12624.659890746552,22.595732485326145,53.3
87535.0,12625.33,22.600109,12623.395217391302,22.599025260869567,12624.639769945235,22.59545385511384,53.3
87561.0,12626.136,22.598724,12623.662913043478,22.599025260869556,12625.18870505216,22.595588107607703,53.3
87587.0,12625.451,22.598724,12623.842652173913,22.599145739130435,12625.278844987128,22.595431563556325,53.3
87612.0,12618.901,22.593182,12623.764,22.599145739130428,12624.856349059753,22.595052681190193,53.3
87638.0,12613.56,22.584873,12623.393739130433,22.598603695652173,12624.078468486985,22.594707398059036,53.3
87664.0,12611.83,22.583487,12622.993217391304,22.598061695652177,12623.6533961526,22.594994251264207,53.3
