timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357235.318,410171.0,6671.968,9.937677,,,,
1780357235.380,410196.0,6671.92,9.937698,,,,
1780357235.381,410221.0,6671.88,9.937715,,,,
1780357235.444,410246.0,6671.805,9.937746,,,,
1780357235.444,410271.0,6671.968,9.937677,,,,
1780357235.445,410296.0,6671.961,9.93768,,,,
1780357235.507,410321.0,6672.029,9.937413,,,,
1780357235.508,410346.0,6672.002,9.937425,,,,
1780357235.572,410371.0,6672.097,9.937386,,,,
1780357235.572,410396.0,6672.007,9.937422,,,,
1780357235.573,410421.0,6672.076,9.937394,,,,
1780357235.635,410446.0,6671.994,9.937428,,,,
1780357235.636,410471.0,6671.919,9.937459,,,,
1780357235.700,410496.0,6671.79,9.937512,,,,
1780357235.701,410521.0,6671.743,9.937532,,,,
1780357235.702,410546.0,6671.656,9.937329,,,,
1780357235.764,410571.0,6671.683,9.937318,,,,
1780357235.765,410596.0,6671.873,9.937239,,,,
1780357235.765,410621.0,6671.813,9.937263,,,,
1780357235.827,410646.0,6671.656,9.937328,,,,
1780357235.828,410671.0,6671.507,9.937151,,,,
1780357235.891,410696.0,6671.636,9.937098,,,,
1780357235.892,410721.0,6671.669,9.937324,,,,
1780357235.892,410746.0,6671.723,9.937301,,,,
1780357235.942,410771.0,6671.737,9.937295,,,,
1780357235.942,410796.0,6672.008,9.937182,,,,
1780357236.003,410821.0,6672.063,9.93716,,,,
1780357236.004,410846.0,6672.117,9.936898,,,,
1780357236.066,410871.0,6672.123,9.936895,,,,
1780357236.067,410896.0,6672.047,9.936927,,,,
1780357236.067,410921.0,6672.109,9.936901,,,,
1780357236.130,410946.0,6672.103,9.937143,,,,
1780357236.131,410971.0,6672.131,9.937131,,,,
1780357236.193,410996.0,6672.07,9.937157,,,,
1780357236.194,411021.0,6672.104,9.937142,,,,
1780357236.194,411046.0,6672.043,9.937168,,,,
1780357236.257,411071.0,6672.002,9.937185,,,,
1780357236.258,411096.0,6672.063,9.93716,,,,
1780357236.322,411121.0,6672.138,9.937128,,,,
1780357236.323,411146.0,6672.138,9.937128,,,,
1780357236.324,411171.0,6672.376,9.937269,,,,
1780357236.385,411196.0,6672.274,9.937311,,,,
1780357236.386,411221.0,6672.138,9.937368,,,,
1780357236.449,411246.0,6672.09,9.937387,,,,
1780357236.450,411271.0,6672.17,9.937354,,,,
1780357236.451,411296.0,6672.138,9.937608,,,,
1780357236.513,411321.0,6672.083,9.93763,,,,
1780357236.514,411346.0,6672.021,9.937655,,,,
1780357236.514,411371.0,6672.09,9.937628,,,,
1780357236.575,411396.0,6671.995,9.937667,,,,
1780357236.575,411421.0,6671.852,9.937726,,,,
1780357236.640,411446.0,6671.844,9.93773,,,,
1780357236.641,411471.0,6671.791,9.937752,,,,
1780357236.641,411496.0,6671.879,9.937715,,,,
1780357236.706,411521.0,6671.893,9.937709,,,,
1780357236.708,411546.0,6671.736,9.937775,,,,
1780357236.752,411571.0,6671.75,9.93753,,,,
1780357236.752,411596.0,6671.723,9.937301,,,,
1780357236.817,411621.0,6671.688,9.937316,,,,
1780357236.818,411646.0,6671.655,9.937329,,,,
1780357236.819,411671.0,6671.574,9.937363,,,,
1780357236.882,411696.0,6671.52,9.937386,,,,
1780357236.883,411721.0,6671.459,9.93741,,,,
1780357236.961,411746.0,6671.473,9.937405,,,,
1780357236.962,411771.0,6671.459,9.93741,,,,
1780357236.962,411796.0,6671.295,9.937479,,,,
1780357236.963,411821.0,6671.371,9.937448,,,,
1780357237.010,411846.0,6671.296,9.937478,,,,
1780357237.076,411871.0,6671.384,9.937202,,,,
1780357237.077,411896.0,6671.445,9.937178,,,,
1780357237.077,411921.0,6671.458,9.937172,,,,
1780357237.143,411946.0,6671.472,9.937166,,,,
1780357237.144,411971.0,6671.519,9.937146,,,,
1780357237.144,411996.0,6671.39,9.9372,,,,
1780357237.211,412021.0,6671.417,9.937189,,,,
1780357237.212,412046.0,6671.362,9.937212,,,,
1780357237.278,412071.0,6671.266,9.937251,,,,
1780357237.279,412096.0,6671.199,9.937519,,,,
1780357237.279,412121.0,6671.186,9.937525,,,,
1780357237.326,412146.0,6671.233,9.937505,,,,
1780357237.327,412171.0,6671.417,9.937428,,,,
1780357237.393,412196.0,6671.255,9.937735,,,,
1780357237.394,412221.0,6671.207,9.937755,,,,
1780357237.395,412246.0,6671.363,9.93769,,,,
1780357237.460,412271.0,6671.343,9.937698,,,,
1780357237.461,412296.0,6671.425,9.937664,,,,
1780357237.509,412321.0,6671.581,9.937599,,,,
1780357237.510,412346.0,6671.615,9.937585,,,,
1780357237.577,412371.0,6671.594,9.937593,,,,
1780357237.578,412396.0,6671.554,9.937611,,,,
1780357237.578,412421.0,6671.581,9.937599,,,,
1780357237.626,412446.0,6671.445,9.937656,,,,
1780357237.627,412471.0,6671.52,9.937625,,,,
1780357237.691,412496.0,6671.473,9.937883,,,,
1780357237.692,412521.0,6671.377,9.937923,,,,
1780357237.693,412546.0,6671.412,9.937909,,,,
1780357237.755,412571.0,6671.521,9.937864,,,,
1780357237.757,412596.0,6671.486,9.937878,,,,
1780357237.818,412621.0,6671.431,9.937901,,,,
1780357237.820,412646.0,6671.363,9.937929,,,,
1780357237.820,412671.0,6671.41,9.93791,,,,
1780357237.879,412696.0,6671.471,9.937884,,,,
1780357237.880,412721.0,6671.513,9.937628,,,,
1780357237.941,412746.0,6671.478,9.937642,,,,
1780357237.942,412771.0,6671.41,9.937671,,,,
1780357237.942,412796.0,6671.384,9.937681,,,,
1780357238.007,412821.0,6671.491,9.937636,,,,
1780357238.008,412846.0,6671.601,9.937831,,,,
1780357238.065,412871.0,6671.438,9.937899,,,,
1780357238.066,412896.0,6671.458,9.93789,,,,
1780357238.066,412921.0,6671.573,9.937842,,,,
1780357238.127,412946.0,6671.458,9.93789,,,,
1780357238.128,412971.0,6671.486,9.937879,,,,
1780357238.190,412996.0,6671.492,9.937876,,,,
1780357238.191,413021.0,6671.534,9.937859,,,,
1780357238.192,413046.0,6671.561,9.937847,,,,
1780357238.259,413071.0,6671.656,9.937808,,,,
1780357238.260,413096.0,6671.669,9.937802,,,,
1780357238.321,413121.0,6671.71,9.937785,,,,
1780357238.322,413146.0,6671.846,9.937729,,,,
1780357238.324,413171.0,6671.784,9.937755,,,,
1780357238.390,413196.0,6671.614,9.937825,,,,
1780357238.391,413221.0,6671.622,9.937821,,,,
1780357238.392,413246.0,6671.587,9.937596,,,,
1780357238.454,413271.0,6671.717,9.937543,,,,
1780357238.455,413296.0,6671.567,9.937605,,,,
1780357238.518,413321.0,6671.486,9.937639,,,,
1780357238.518,413346.0,6671.411,9.937909,,,,
1780357238.519,413371.0,6671.445,9.937896,,,,
1780357238.580,413396.0,6671.41,9.93791,,,,
1780357238.580,413421.0,6671.377,9.937923,,,,
1780357238.645,413446.0,6671.364,9.937929,,,,
1780357238.646,413471.0,6671.193,9.938,,,,
1780357238.647,413496.0,6671.227,9.937985,,,,
1780357238.707,413521.0,6671.356,9.937932,,,,
1780357238.708,413546.0,6671.18,9.938005,,,,
1780357238.771,413571.0,6671.132,9.938025,,,,
1780357238.781,413596.0,6671.119,9.937792,,,,
1780357238.782,413621.0,6671.085,9.937805,,,,
1780357238.831,413646.0,6671.064,9.937575,,,,
1780357238.832,413671.0,6671.18,9.937287,,,,
1780357238.895,413696.0,6671.234,9.937264,,,,
1780357238.896,413721.0,6671.303,9.936997,,,,
1780357238.896,413746.0,6671.282,9.937007,,,,
1780357238.959,413771.0,6671.274,9.93701,,,,
1780357238.960,413796.0,6671.269,9.937012,,,,
1780357239.022,413821.0,6671.397,9.936719,,,,
1780357239.023,413846.0,6671.37,9.93673,,,,
1780357239.023,413871.0,6671.506,9.936913,,,,
1780357239.086,413896.0,6671.594,9.936637,,,,
1780357239.086,413921.0,6671.607,9.936632,,,,
1780357239.149,413946.0,6671.554,9.936654,,,,
1780357239.151,413971.0,6671.479,9.936686,,,,
1780357239.152,413996.0,6671.397,9.936719,,,,
1780357239.213,414021.0,6671.412,9.936713,,,,
1780357239.214,414046.0,6671.5,9.936438,,,,
1780357239.215,414071.0,6671.52,9.936429,,,,
1780357239.276,414096.0,6671.507,9.936435,,,,
1780357239.277,414121.0,6671.473,9.936448,,,,
1780357239.340,414146.0,6671.446,9.93622,,,,
1780357239.341,414171.0,6671.5,9.936198,,,,
1780357239.342,414196.0,6671.623,9.936147,,,,
1780357239.404,414221.0,6671.676,9.936364,,,,
1780357239.404,414246.0,6671.704,9.936353,,,,
1780357239.467,414271.0,6671.799,9.936552,,,,
1780357239.467,414296.0,6671.601,9.936873,,,,
1780357239.467,414321.0,6671.527,9.936905,,,,
1780357239.532,414346.0,6671.356,9.937214,,,,
1780357239.533,414371.0,6671.187,9.937284,,,,
1780357239.594,414396.0,6671.16,9.937296,,,,
1780357239.595,414421.0,6671.241,9.937262,,,,
1780357239.595,414446.0,6671.14,9.937543,,,,
1780357239.656,414471.0,6671.14,9.937543,,,,
1780357239.657,414496.0,6671.14,9.937304,,,,
1780357239.707,414521.0,6670.977,9.937611,,,,
1780357239.708,414546.0,6671.126,9.937549,,,,
1780357239.769,414571.0,6671.187,9.937524,,,,
1780357239.770,414596.0,6671.269,9.93749,,,,
1780357239.770,414621.0,6671.335,9.937462,,,,
1780357239.833,414646.0,6671.342,9.937459,,,,
1780357239.834,414671.0,6671.315,9.93771,,,,
1780357239.896,414696.0,6671.22,9.93751,,,,
1780357239.897,414721.0,6671.376,9.937445,,,,
1780357239.897,414746.0,6671.431,9.937423,,,,
1780357239.960,414771.0,6671.342,9.937698,,,,
1780357239.962,414796.0,6671.248,9.937738,,,,
1780357240.024,414821.0,6671.214,9.937752,,,,
1780357240.025,414846.0,6671.119,9.937792,,,,
1780357240.027,414871.0,6670.976,9.937851,,,,
1780357240.088,414896.0,6670.935,9.937868,,,,
1780357240.089,414921.0,6671.044,9.937822,,,,
1780357240.090,414946.0,6670.976,9.937612,,,,
1780357240.152,414971.0,6671.159,9.937535,,,,
