timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size
1780357362.164,93715.0,8628.204,10.380301,,,,
1780357362.164,93740.0,8669.606,10.403724,,,,
1780357362.248,93765.0,8713.199,10.428489,,,,
1780357362.249,93790.0,8724.186,10.434905,,,,
1780357362.249,93815.0,8695.322,10.417634,,,,
1780357362.250,93840.0,8618.738,10.37337,,,,
1780357362.347,93865.0,8574.05,10.338678,,,,
1780357362.349,93890.0,8602.577,10.442892,,,,
1780357362.350,93915.0,8654.672,10.50632,,,,
1780357362.351,93940.0,8783.773,10.582276,,,,
1780357362.428,93965.0,8804.057,10.594255,,,,
1780357362.429,93990.0,8778.11,10.578253,,,,
1780357362.430,94015.0,8718.744,10.542732,,,,
1780357362.518,94040.0,8665.602,10.512951,,,,
1780357362.520,94065.0,8685.387,10.523997,,,,
1780357362.521,94090.0,8725.215,10.546792,,,,
1780357362.595,94115.0,8744.219,10.558064,,,,
1780357362.596,94140.0,8735.709,10.552629,,,,
1780357362.597,94165.0,8650.378,10.505157,,,,
1780357362.680,94190.0,8570.41,10.390524,,,,
1780357362.682,94215.0,8565.74,10.347638,,,,
1780357362.683,94240.0,8610.092,10.407301,,,,
1780357362.684,94265.0,8740.045,10.495881,,,,
1780357362.778,94290.0,8809.228,10.536435,,,,
1780357362.780,94315.0,8778.344,10.51706,,,,
1780357362.781,94340.0,8745.574,10.497345,,,,
1780357362.782,94365.0,8688.172,10.464746,,,,
1780357362.861,94390.0,8685.084,10.463614,,,,
1780357362.863,94415.0,8729.308,10.488558,,,,
1780357362.864,94440.0,8772.28,10.513206,,,,
1780357362.945,94465.0,8787.813,10.522072,,,,
1780357362.946,94490.0,8747.057,10.498533,,,,
1780357362.947,94515.0,8657.97,10.360273,,,,
1780357363.031,94540.0,8639.146,10.31609,,,,
1780357363.033,94565.0,8673.001,10.396471,,,,
1780357363.034,94590.0,8778.443,10.514651,,,,
1780357363.035,94615.0,8874.725,10.570913,,,,
1780357363.111,94640.0,8844.114,10.55072,,,,
1780357363.112,94665.0,8812.893,10.531891,,,,
1780357363.113,94690.0,8746.483,10.493584,,,,
1780357363.195,94715.0,8718.229,10.477597,,,,
1780357363.196,94740.0,8757.241,10.499543,,,,
1780357363.197,94765.0,8796.735,10.522242,,,,
1780357363.198,94790.0,8799.723,10.524082,,,,
1780357363.283,94815.0,8763.914,10.502898,,,,
1780357363.285,94840.0,8656.614,10.431071,,,,
1780357363.286,94865.0,8604.676,10.367581,,,,
1780357363.379,94890.0,8626.703,10.430825,,,,
1780357363.382,94915.0,8690.504,10.472201,,,,
1780357363.384,94940.0,8818.78,10.546899,,,,
1780357363.385,94965.0,8861.973,10.572468,,,,
1780357363.473,94990.0,8834.218,10.555596,,,,
