timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg,timestamp_std,sensor1_std,sensor2_std,sensor1_smooth_std,sensor2_smooth_std,sensor1_smooth_rot_std,sensor2_smooth_rot_std,rotation_angle_deg_std
283514.0,5214.513333333333,36.122654000000004,5216.829555555556,36.12396384444444,5239.686415565051,35.86233759668486,51.43333333333334,233427.18411316193,57.09280544283436,0.5406260556355,63.017659733278855,0.5401301079471093,90.05602322272283,0.17354308139530394,7.464806315862005
283564.0,5213.14,36.12527333333333,5216.610555555556,36.12422577777778,5239.556769867845,35.86402640500243,51.43333333333334,233427.18411316193,60.76311957100319,0.5396358132410523,63.11603696044796,0.5400311219965495,90.08269172927764,0.17314207699243878,7.464806315862005
283614.0,5216.693333333334,36.12527333333333,5216.635,36.12422577777778,5239.540340155184,35.8640664102256,51.43333333333334,233427.18411316193,59.49585895953884,0.5396358132410523,62.7902276393385,0.5400311219965495,89.85302277430277,0.17570501451334633,7.464806315862005
283664.0,5215.246666666667,36.122654000000004,5216.686555555556,36.12396384444444,5239.525853793822,35.86354513463139,51.43333333333334,233427.18411316193,58.35338921890801,0.5406260556355,61.94365387128812,0.5401301079471093,89.29813587049354,0.18058918374172317,7.464806315862005
283714.0,5221.116666666667,36.123972333333334,5217.140111111111,36.123965577777774,5239.8108959012525,35.86088841286926,51.43333333333334,233427.18411316193,56.173469123184105,0.5418848558137912,61.18185745004002,0.5404809695380854,88.78309352596625,0.18425022686041298,7.464806315862005
283764.0,5226.286666666667,36.123972333333334,5217.779777777778,36.12379152222222,5240.214214750484,35.85741361952188,51.43333333333334,233427.18411316193,65.88407192435285,0.5418848558137912,61.53739850812717,0.5406719030035234,88.9292036466331,0.18078451754729397,7.464806315862005
283814.0,5215.990000000001,36.12265633333333,5217.942333333333,36.123747655555555,5240.295236545225,35.85662187592027,51.43333333333334,233427.18411316193,60.26830759196717,0.5408736300138264,61.28145181319799,0.5406379894743774,88.71850472431373,0.18223319349787237,7.464806315862005
283864.0,5217.663333333334,36.122639,5217.937999999999,36.12370378888889,5240.26210822775,35.85693728379357,51.43333333333334,233427.18411316193,64.19445173325585,0.5373586416081894,61.368188086337156,0.5406040844962621,88.73803948096446,0.18223330493633894,7.464806315862005
283914.0,5221.753333333333,36.12527333333333,5218.589555555555,36.12396572222222,5240.710322949676,35.8534752864719,51.43333333333334,233427.18411316193,62.83729174091857,0.5396358132410523,61.1188139413107,0.5405052372472129,88.48203793665753,0.1823843406772623,7.464806315862005
283964.0,5216.88,36.123972333333334,5218.542,36.123965722222216,5240.6760931106255,35.853809497347406,51.43333333333334,233427.18411316193,60.30072719296217,0.5418848558137912,60.74079550845519,0.5405052372472177,88.20102133135511,0.18415617365919643,7.464806315862005
