file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
speed40_delay5.csv, sensor2,timestamp,1,4426163.313357442,4429306.449762257,1064,1668,3143.13640481513,605,44.859802429752065,1384,4427765.0,45.189629,Crack 3
speed40_delay5.csv, sensor2,timestamp,2,4430985.659622364,4433827.399385621,2005,2549,2841.7397632570937,545,44.77241098715597,2316,4432542.0,44.922359,Crack 2
speed40_delay5.csv, sensor2,timestamp,3,4436109.402528843,4438865.028965941,3007,3533,2755.626437097788,527,44.692105713472486,3294,4437666.0,44.730526,Crack 1
speed40_delay5.csv, sensor2,timestamp,4,4445323.528427889,4448509.721495784,4826,5439,3186.1930678952485,614,44.68435194788273,5150,4447063.0,44.726315,Crack 1
speed40_delay5.csv, sensor2,timestamp,5,4450533.384660527,4453633.464402262,5845,6440,3100.0797417350113,596,44.76296628020134,6177,4452198.0,44.919197,Crack 2
speed40_delay5.csv, sensor2,timestamp,6,4455441.8442516085,4458757.207308741,6803,7442,3315.3630571328104,640,44.850890031249996,7114,4457000.0,45.179451,Crack 3
speed40_delay10.csv, sensor2,timestamp,1,2822279.523939538,2825358.590182437,225,520,3079.06624289928,296,44.876326797297295,381,2823848.0,45.196697,Crack 3
speed40_delay10.csv, sensor2,timestamp,2,2827137.6062338897,2830250.884323932,699,998,3113.2780900425278,300,44.77357607333333,845,2828600.0,44.929737,Crack 2
speed40_delay10.csv, sensor2,timestamp,3,2832132.5359168146,2834937.9073825674,1188,1456,2805.3714657528326,269,44.701866457249075,1314,2833402.0,44.737988,Crack 1
speed40_delay10.csv, sensor2,timestamp,4,2839009.1171926227,2841711.853116945,1864,2122,2702.735924322158,259,44.70485581467182,1981,2840184.0,44.735744,Crack 1
speed40_delay10.csv, sensor2,timestamp,5,2843935.623181261,2846946.2657298734,2345,2634,3010.642548612319,290,44.780801075862065,2487,2845356.0,44.925652,Crack 2
speed40_delay10.csv, sensor2,timestamp,6,2848862.1291698995,2851975.4072599416,2827,3126,3113.278090042062,300,44.87445919,2964,2850238.0,45.190865,Crack 3
speed40_delay25.csv, sensor2,timestamp,1,1474622.3829763005,1478106.782605921,101,235,3484.3996296203695,135,44.87434637777778,176,1476512.0,45.173046,Crack 3
speed40_delay25.csv, sensor2,timestamp,2,1479848.982420731,1483250.4201544083,306,437,3401.437733677216,132,44.77500918939394,372,1481509.0,44.91404,Crack 2
speed40_delay25.csv, sensor2,timestamp,3,1485158.543761105,1488352.5767549237,515,637,3194.0329938186333,123,44.69776599186991,571,1486581.0,44.730518,Crack 1
speed40_delay25.csv, sensor2,timestamp,4,1491380.6859568558,1494533.2380027028,760,881,3152.5520458470564,122,44.700652303278694,823,1492978.0,44.732483,Crack 1
speed40_delay25.csv, sensor2,timestamp,5,1496648.766349258,1500174.64692685,966,1103,3525.880577592179,138,44.77078599275362,1032,1498300.0,44.913918,Crack 2
speed40_delay25.csv, sensor2,timestamp,6,1501709.442001802,1505525.6892151956,1165,1313,3816.2472133936826,149,44.85586597315436,1234,1503447.0,45.167225,Crack 3
speed40_delay50.csv, sensor2,timestamp,1,3013502.43862459,3016876.014940314,42,108,3373.5763157238252,67,44.8755998358209,77,3015296.0,45.195717,Crack 3
speed40_delay50.csv, sensor2,timestamp,2,3018527.66167822,3022076.945093721,142,212,3549.283415501006,71,44.77270890140845,173,3020096.0,44.931347,Crack 2
speed40_delay50.csv, sensor2,timestamp,3,3023728.591831628,3026785.8953677523,245,305,3057.3035361245275,61,44.700878524590166,278,3025418.0,44.737034,Crack 1
speed40_delay50.csv, sensor2,timestamp,4,3031178.5728621837,3034235.876398308,392,452,3057.3035361245275,61,44.702612131147546,422,3032690.0,44.739742,Crack 1
speed40_delay50.csv, sensor2,timestamp,5,3036133.513075903,3039436.806551716,490,555,3303.2934758127667,66,44.783852863636355,521,3037712.0,44.934872,Crack 2
speed40_delay50.csv, sensor2,timestamp,6,3041053.3118696664,3044532.3124452564,587,655,3479.0005755899474,69,44.86657586956522,618,3042634.0,45.185276,Crack 3
speed50_delay5.csv, sensor2,timestamp,1,4316600.297514953,4318963.485662805,1314,1762,2363.1881478521973,449,44.84735233853007,1569,4317878.0,45.186588,Crack 3
