timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg,timestamp_std,sensor1_std,sensor2_std,sensor1_smooth_std,sensor2_smooth_std,sensor1_smooth_rot_std,sensor2_smooth_rot_std,rotation_angle_deg_std
63284.0,6182.610000000001,75.03561400000001,6201.161,75.02267345000001,6213.005947436225,74.90405752429541,85.6,52579.0460354693,1481.8695391970232,2.607283721570783,1449.7230507107195,2.619084697352689,1455.2677004844084,2.291960680269951,0.14142135623731653
63334.0,6197.48,75.0215415,6195.363,75.0243542,6213.008592727698,74.92437476484629,85.6,52579.0460354693,1462.2543970869092,2.61906058501145,1457.7812395891226,2.6167077579077374,1455.2396392156909,2.264633157203065,0.14142135623731653
63384.0,6232.360000000001,75.015934,6198.1945,75.0240742,6213.127948562256,74.91280353886506,85.6,52579.0460354693,1412.9266280313348,2.626990787562452,1454.9040220964746,2.617103737705207,1455.142292610744,2.2725102911450947,0.14142135623731653
63434.0,6236.645,75.018734,6203.177,75.0246338,6213.667841164497,74.89477307493249,85.6,52579.0460354693,1408.2809364789393,2.6230309895878117,1448.4219742333382,2.6163123437956997,1454.4083497168933,2.2939159924582104,0.14142135623731653
63484.0,6194.83,75.015934,6204.865999999999,75.0246338,6213.791938080622,74.88851931882265,85.6,52579.0460354693,1467.4162765895708,2.626990787562452,1446.316210238964,2.6163123437956997,1454.241504840285,2.300863638986053,0.14142135623731653
63534.0,6217.299999999999,75.02441400000001,6205.6605,75.02380105,6213.560616525485,74.88377619772098,85.6,52579.0460354693,1435.638897843048,2.623122913469365,1446.4611671291063,2.6183024958313337,1454.7554204752112,2.298051299789017,0.14142135623731653
63584.0,6211.745,75.02434149999999,6209.7654999999995,75.02324064999999,6213.720171271014,74.86656906141505,85.6,52579.0460354693,1442.0806406196568,2.6151007870368095,1442.6272341615131,2.6190950211116943,1454.6668320886045,2.307329943330169,0.14142135623731653
63634.0,6236.635,75.0299455,6212.931500000001,75.02380105000002,6214.137196825612,74.85596418585594,85.6,52579.0460354693,1399.8380815115725,2.607175534233263,1438.0098268803652,2.6183024958313283,1454.0557475352455,2.32374420168231,0.14142135623731653
63684.0,6224.83,75.02434149999999,6214.8075,75.0229534,6214.096322203277,74.84820619264651,85.6,52579.0460354693,1413.7044454906413,2.6151007870368095,1436.1996335205276,2.6186887882659136,1454.0629299142827,2.328406001441887,0.14142135623731653
63734.0,6175.855,75.02434149999999,6211.029,75.02351415,6213.963888173894,74.86113851649236,85.6,52579.0460354693,1492.8367653732273,2.6151007870368095,1441.6846608221917,2.61789576801082,1454.2506429107045,2.3093413027850898,0.14142135623731653
63784.0,6234.705,75.038414,6216.2384999999995,75.02379415000001,6214.465448440238,74.84261226573186,85.6,52579.0460354693,1412.4245822166927,2.6033239235961423,1434.7401651241594,2.6174997882133355,1453.5631040341516,2.3325715994612337,0.14142135623731653
63834.0,6241.03,75.013138,6220.5935,75.02295380000001,6214.587187612762,74.82763011660006,85.6,52579.0460354693,1400.6653964455609,2.6309449286828523,1428.5812650600242,2.618688222580477,1453.3810206292787,2.354088529426075,0.14142135623731653
63884.0,6225.43,75.01033799999999,6219.9005,75.02239420000001,6214.397635984676,74.83464310789427,85.6,52579.0460354693,1393.1842067006073,2.6349047266575027,1426.6070229269515,2.6194796164899845,1453.4160116280275,2.3675351467012007,0.14142135623731653
63934.0,6180.51,75.015934,6214.286999999999,75.0221142,6213.893430757493,74.85906601331644,85.6,52579.0460354693,1455.3106084956569,2.626990787562452,1431.3099901286232,2.619875596287454,1453.8730855984475,2.358540472601841,0.14142135623731653
63984.0,6216.88,75.0355415,6216.492,75.02407495,6214.653809965133,74.8581917885272,85.6,52579.0460354693,1394.0751612449023,2.599261595138228,1423.9758785941578,2.617102677045038,1452.4659341254214,2.3929475472697277,0.14142135623731653
64034.0,6175.1849999999995,75.015934,6212.2805,75.02322695000001,6214.144601410773,74.88095193896501,85.6,52579.0460354693,1441.854366449677,2.626990787562452,1424.5974254548191,2.6174894644543403,1452.663918176211,2.4025714697029543,0.14142135623731653
64084.0,6213.24,75.018734,6212.429999999999,75.0226662,6214.015916407909,74.88738415310814,85.6,52579.0460354693,1395.0226843316923,2.6230309895878117,1419.8916298260235,2.6182824847094435,1452.4877967147931,2.4287717757457408,0.14142135623731653
64134.0,6180.505,75.0271415,6206.817,75.0223858,6213.505646204123,74.91240456777598,85.6,52579.0460354693,1442.7170367227245,2.611140989062159,1424.1795253471378,2.6186790301923395,1452.9126021972147,2.422079600714104,0.14142135623731653
64184.0,6190.395,75.0215415,6203.3735,75.0221058,6213.157516934036,74.9268878574564,85.6,52579.0460354693,1445.545463847471,2.61906058501145,1427.3636271828211,2.619075009989794,1453.2544737899368,2.4149547976262316,0.14142135623731653
64234.0,6187.21,75.02434149999999,6204.509,75.0221058,6213.253692723454,74.92689114321996,85.6,52579.0460354693,1451.4498054703786,2.6151007870368095,1423.224931192536,2.619075009989794,1452.9030993418908,2.4349049436865657,0.14142135623731653
64284.0,6214.1849999999995,75.018528,6202.457,75.0201172,6212.707795333896,74.93622465407927,85.6,52579.0460354693,1425.9444638729797,2.5989596605426497,1424.5769193581657,2.61863858368443,1453.1188158824166,2.433738617802896,0.14142135623731653
64334.0,6210.780000000001,75.018528,6199.432,75.02065619999999,6212.75896816846,74.94736397658198,85.6,52579.0460354693,1439.2168581558508,2.5989596605426497,1428.4320655291942,2.6154400568704186,1452.6781887465213,2.4212817729676095,0.14142135623731653
64384.0,6184.924999999999,75.01566299999999,6195.3814999999995,75.02118870000001,6212.762030448504,74.9592088040803,85.6,52579.0460354693,1464.5100677188946,2.5949079386864606,1435.5646516310223,2.61144037807331,1452.3403869989054,2.3935151599163302,0.14142135623731653
64434.0,6185.695,75.00711799999999,6195.9,75.0203071,6212.81066335429,74.95689496953747,85.6,52579.0460354693,1450.7921961638758,2.5907430797452764,1435.1128103978447,2.607815607291597,1451.6474125718744,2.3944094205904047,0.14142135623731653
64484.0,6178.379999999999,75.0098535,6192.05,75.01773829999999,6212.070723901332,74.97015608865577,85.6,52579.0460354693,1447.1223119695173,2.5787611553380603,1440.4175254703055,2.605765563311585,1451.9350337846556,2.376500603959785,0.14142135623731653
64534.0,6196.6900000000005,75.001373,6194.200499999999,75.01628219999999,6212.170612766509,74.96172259093522,85.6,52579.0460354693,1417.0278473622175,2.5826184228294418,1437.9348735615602,2.6013283268382796,1450.9844877262233,2.3837596251936475,0.14142135623731653
64584.0,6187.915,75.0013045,6191.668,75.01453925,6211.860168797164,74.96855999649861,85.6,52579.0460354693,1442.038214212786,2.5746019532511166,1442.6364265496697,2.5964854232046153,1450.5541457854858,2.364981995888945,0.14142135623731653
64634.0,6201.905,74.998436,6193.808,75.0116687,6211.641693443756,74.95918517469761,85.6,52579.0460354693,1423.6534379019358,2.5705452816474565,1440.7300666675906,2.592425852463129,1449.8916102363103,2.3690716099858387,0.14142135623731653
64684.0,6197.389999999999,74.98996349999999,6194.5075,75.0085109,6211.277563643799,74.95735326740972,85.6,52579.0460354693,1430.0386121360505,2.5744025491388327,1439.179381496449,2.587960048875877,1449.2058340514898,2.3755445556633625,0.14142135623731653
64734.0,6225.8099999999995,74.98422249999999,6198.3675,75.00449900000001,6211.017475321257,74.94607393988278,85.6,52579.0460354693,1381.4462341329113,2.5662835490772484,1432.1790243627024,2.583078325079919,1448.0924627128493,2.4028896367998773,0.14142135623731653
