file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
speed150_delay10.csv,sensor1, sensor2,Crack 1,9423.125,9413.11,425,484,456,456,9411.604,44.848125,44.78096378548896,0.0030723391161399504,0.06716121451104584,21.85996140797972,26.792987818041066
speed150_delay10.csv,sensor1, sensor2,Crack 1,9421.771,9430.787,783,842,812,812,9414.174,44.848667,44.78121304416403,0.0030723391161399504,0.06745395583596547,21.955244289801513,26.830765474786308
speed150_delay10.csv,sensor1, sensor2,Crack 2,9430.107,9423.227,342,405,375,375,9367.664,45.029793,44.7783451,0.0030723391161399504,0.2514478999999952,81.84249540653288,38.2595772539563
speed150_delay10.csv,sensor1, sensor2,Crack 2,9440.891,9455.178,862,925,892,892,9384.551,45.028923,44.77890717777778,0.0030723391161399504,0.25001582222221685,81.3763757095713,38.20996687220706
speed150_delay10.csv,sensor1, sensor2,Crack 3,9445.791,9433.773,248,320,283,283,9320.074,45.275776,44.784155944237924,0.0030723391161399504,0.4916200557620769,160.01490629059933,44.08320883039497
speed150_delay10.csv,sensor1, sensor2,Crack 3,9454.92,9480.481,952,1025,984,984,9352.144,45.269817,44.77954846734397,0.0030723391161399504,0.49026853265603165,159.57500592317396,44.05929738444346
speed150_delay5.csv,sensor1, sensor2,Crack 1,9417.846,9414.056,789,884,845,845,9411.994,44.849628,44.778615326007326,0.003831214538186374,0.07101267399267641,18.535290385041318,25.35998788676478
speed150_delay5.csv,sensor1, sensor2,Crack 1,9421.602,9437.746,1644,1736,1690,1690,9415.035,44.848835,44.7787329742962,0.003831214538186374,0.07010202570380386,18.297598582664822,25.247881914027023
speed150_delay5.csv,sensor1, sensor2,Crack 2,9429.564,9423.498,621,728,688,688,9369.705,45.033165,44.77333193805309,0.003831214538186374,0.2598330619469067,67.82002400468726,36.62715878318561
speed150_delay5.csv,sensor1, sensor2,Crack 2,9438.459,9456.813,1795,1892,1855,1855,9381.745,45.032974,44.77524583050847,0.003831214538186374,0.25772816949153565,67.27061795227458,36.55650834317002
speed150_delay5.csv,sensor1, sensor2,Crack 3,9450.232,9437.203,450,567,528,528,9315.368,45.295765,44.775630246520876,0.003831214538186374,0.5201347534791267,135.76236681471482,42.655588013064865
speed150_delay5.csv,sensor1, sensor2,Crack 3,9454.084,9485.146,1953,2060,2011,2011,9349.224,45.293926,44.77818713256006,0.003831214538186374,0.5157388674399357,134.61497974062212,42.58186780351126
speed200_delay10.csv,sensor1, sensor2,Crack 1,9420.249,9413.33,512,558,534,534,9409.175,44.8498,44.780980023076914,0.00684633271022236,0.06881997692308772,10.052093556646991,20.045130439927785
speed200_delay10.csv,sensor1, sensor2,Crack 1,9419.604,9434.215,928,977,954,954,9415.256,44.848209,44.78097886889459,0.00684633271022236,0.06723013110540421,9.819874953640788,19.842119150261276
speed200_delay10.csv,sensor1, sensor2,Crack 2,9430.143,9424.7,440,490,464,464,9369.255,45.014759,44.77740707692307,0.00684633271022236,0.23735192307692898,34.66847626650328,30.798695083147113
speed200_delay10.csv,sensor1, sensor2,Crack 2,9438.97,9456.814,998,1051,1024,1024,9387.357,45.022232,44.776571805555555,0.00684633271022236,0.2456601944444472,35.88201228924331,31.09753581208362
speed200_delay10.csv,sensor1, sensor2,Crack 3,9452.705,9433.196,361,421,394,394,9322.628,45.260616,44.77833927704486,0.00684633271022236,0.4822767229551417,70.44307417824541,36.95676601163894
speed200_delay10.csv,sensor1, sensor2,Crack 3,9457.685,9482.196,1068,1124,1094,1094,9355.4,45.257912,44.79187075060533,0.00684633271022236,0.46604124939467084,68.07166246811491,36.65932714428298
