file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
flex_12_b.csv,sensor1, sensor2,Crack 2,5170.190680210976,5166.133384798374,155,222,190,190,5126.043265914814,73.39876837063463,72.58654052704479,0.2888834734440999,0.812227843589838,2.8116106259259834,8.979103519554858
flex_12_b.csv,sensor1, sensor2,Crack 2,5148.089693371305,5160.874724079437,538,588,557,557,5114.920002157549,73.55379837408164,72.57939981837349,0.2888834734440999,0.9743985557081487,3.3729813065844994,10.560278685807766
flex_12_b.csv,sensor1, sensor2,Crack 3,5113.435601124673,5167.5712284226165,57,110,77,77,4894.215290370238,76.98950257075838,72.40211071620435,0.2888834734440999,4.587391854554028,15.879731020479113,24.016862836744714
flex_12_b.csv,sensor1, sensor2,Crack 3,5163.674504969554,5194.834541868466,647,710,677,677,4885.276836205192,77.15572892763053,72.31191925815472,0.2888834734440999,4.843809669475817,16.767347788114687,24.489287451192308
flex_12_c.csv,sensor1, sensor2,Crack 2,5152.08881018507,5156.240098897408,151,225,182,182,5108.951031034165,73.3299830368523,72.72594370496054,0.6893067732228492,0.6040393318917552,0.87629971930723,-1.1469465483642312
flex_12_c.csv,sensor1, sensor2,Crack 2,5131.244680367518,5163.813659325335,569,636,588,588,5107.513643872619,73.35978294275797,72.73298377355717,0.6893067732228492,0.6267991692008081,0.9093181636243219,-0.8256826759332045
flex_12_c.csv,sensor1, sensor2,Crack 3,5146.8168203209925,5157.960127400502,46,103,70,70,4877.662883549935,77.07138448605987,72.28644221290114,0.6893067732228492,4.784942273158734,6.941673082344409,16.82928313491575
flex_12_c.csv,sensor1, sensor2,Crack 3,5154.494766726344,5191.960066513433,677,743,706,706,4871.003639444591,77.2221431189484,72.22275073969973,0.6893067732228492,4.999392379248661,7.2527829022686605,17.210093558175096
flex_12_new.csv,sensor1, sensor2,Crack 1,7186.0558912224005,7178.116860929528,266,317,292,292,7172.061017140625,75.79778130983736,75.60936076102034,0.18156859554521365,0.18842054881702097,1.0377375462492966,0.3217506034266885
flex_12_new.csv,sensor1, sensor2,Crack 1,7180.747702396495,7200.165757401915,419,470,439,439,7181.829887267009,75.75169805724697,75.64265091058336,0.18156859554521365,0.10904714666361315,0.6005837426685309,-4.428528559787286
flex_12_new.csv,sensor1, sensor2,Crack 2,7196.495515568592,7202.704078598287,168,207,182,182,7168.036800850615,76.29804828317778,75.67009287319547,0.18156859554521365,0.6279554099823059,3.4585023257831744,10.777761441406959
flex_12_new.csv,sensor1, sensor2,Crack 2,7215.894440611685,7227.315716013255,544,576,557,557,7216.485974132764,76.00586702116526,75.79188523140596,0.18156859554521365,0.21398178975930193,1.1785176236934478,1.4267216280101844
flex_12_new.csv,sensor1, sensor2,Crack 3,7218.703840503215,7227.39410321456,63,96,74,74,7192.568803034539,76.76907532850193,75.87296928111095,0.18156859554521365,0.8961060473909725,4.935358147702514,13.866373478216952
flex_12_new.csv,sensor1, sensor2,Crack 3,7253.693046507214,7265.962215987156,659,687,672,672,7260.3078414084175,76.39148847944496,75.86233672518877,0.18156859554521365,0.5291517542561905,2.9143352277812977,9.290790119592348
flex_4.csv,sensor1, sensor2,Crack 1,4421.097471939296,4362.581478661687,58,127,99,99,4384.70581458058,4.734921423136101,4.723447775265848,0.035530835860907814,0.011473647870253068,0.322920854301566,-9.818078144832414
flex_4.csv,sensor1, sensor2,Crack 1,4370.967131143871,4615.210575681891,767,845,780,780,4381.63164363825,4.734767944014693,4.711541543981206,0.035530835860907814,0.023226400033486527,0.653696978151898,-3.692470452891803
flex_4.csv,sensor1, sensor2,Crack 2,4310.179663278865,4226.980487398851,185,268,218,218,4267.506673488583,4.7827670435178335,4.749489858311545,0.035530835860907814,0.03327718520628853,0.9365719775509468,-0.5691768110073686
flex_4.csv,sensor1, sensor2,Crack 2,4257.0891189909435,4320.309636101716,647,709,672,672,4276.02099672874,4.778976638960541,4.747290546513163,0.035530835860907814,0.03168609244737741,0.891791360367052,-0.9947347878127843
flex_4.csv,sensor1, sensor2,Crack 3,4177.853610651009,4096.8177066982935,313,390,347,347,4123.0070133374775,4.844098589535623,4.780181134650272,0.035530835860907814,0.06391745488535072,1.7989291086640264,5.100280984280078
flex_4.csv,sensor1, sensor2,Crack 3,4127.231708410831,4203.2085745452505,526,593,551,551,4135.827279830123,4.841495288657886,4.777986913346595,0.035530835860907814,0.06350837531129105,1.7874157410736582,5.044511565554664
flex_4_b.csv,sensor1, sensor2,Crack 1,4174.303889397706,4118.178355341259,274,337,317,317,4132.8328645661495,4.805800561532836,4.788608085507467,0.03015760589111017,0.017192476025368997,0.57008756223706,-4.881168680381712
flex_4_b.csv,sensor1, sensor2,Crack 1,4181.5116275905775,4186.698697806117,470,525,502,502,4180.888947672123,4.7972768602233975,4.7874462628479515,0.03015760589111017,0.009830597375446004,0.3259740647497439,-9.736339040612853
flex_4_b.csv,sensor1, sensor2,Crack 2,4286.688880452225,4217.335938789618,156,222,192,192,4236.5086931521655,4.80287574219662,4.770256734111312,0.03015760589111017,0.03261900808530793,1.0816179574428133,0.6814777796727942
flex_4_b.csv,sensor1, sensor2,Crack 2,4242.65795250089,4313.494653739841,600,665,621,621,4254.911642635222,4.799511058432619,4.766673159439159,0.03015760589111017,0.0328378989934599,1.088876189709072,0.7395700251798915
flex_4_b.csv,sensor1, sensor2,Crack 3,4410.386058642568,4331.713862249502,38,109,66,66,4363.353922460547,4.799908606975632,4.743061300309845,0.03015760589111017,0.05684730666578641,1.88500728045338,5.506260638365386
flex_4_b.csv,sensor1, sensor2,Crack 3,4389.398017160198,4492.15417710552,723,793,752,752,4414.6087142106935,4.786035934319433,4.726603275434237,0.03015760589111017,0.05943265888519633,1.9707353130016145,5.892565972935171
flex_4_c.csv,sensor1, sensor2,Crack 1,4185.698780436459,4181.074263790115,319,372,352,352,4179.9348929826365,4.824648003843474,4.814623279768163,0.030791286632172756,0.01002472407531041,0.32557015869664635,-9.747108175614029
flex_4_c.csv,sensor1, sensor2,Crack 1,4180.886011459339,4204.889039568223,513,569,532,532,4180.905066574214,4.825803032313861,4.8125515342525205,0.030791286632172756,0.01325149806134096,0.43036519453184935,-7.323257183356668
flex_4_c.csv,sensor1, sensor2,Crack 2,4304.586788207311,4236.337916872027,189,257,228,228,4256.949320774294,4.828025542907933,4.796573534294998,0.030791286632172756,0.03145200861293507,1.0214580828873823,0.18441098776434817
flex_4_c.csv,sensor1, sensor2,Crack 2,4259.667348084473,4317.6926493644305,644,706,669,669,4272.485920087486,4.822860253671259,4.793070078818281,0.030791286632172756,0.029790174852977636,0.9674871728760729,-0.2870956845493729
flex_4_c.csv,sensor1, sensor2,Crack 3,4416.960097441587,4355.846530937713,73,135,104,104,4372.435303601408,4.825237936852026,4.763879659817113,0.030791286632172756,0.06135827703491259,1.9927155941188062,5.988906388272976
flex_4_c.csv,sensor1, sensor2,Crack 3,4385.019823240024,4504.121622568685,760,848,800,800,4419.64154650607,4.814419955970805,4.751263733913045,0.030791286632172756,0.06315622205775995,2.0511069515286247,6.239766130309338
flex_8_b.csv,sensor1, sensor2,Crack 1,5118.485517122521,5137.437906409485,312,393,334,334,5119.53478857086,35.22632138501665,35.18300377294714,0.06768827935021364,0.043317612069508016,0.6399573528141589,-3.876979334528703
flex_8_b.csv,sensor1, sensor2,Crack 1,5121.995416118609,5116.98800854642,575,642,596,596,5118.548254535117,35.23698296558587,35.18379109804037,0.06768827935021364,0.05319186754549321,0.7858357171451031,-2.0933647177505157
flex_8_b.csv,sensor1, sensor2,Crack 2,5117.157440559136,5118.501037678233,184,262,220,220,5100.031286166849,35.42391241221089,35.161400173043745,0.06768827935021364,0.26251223916714395,3.8782525082212094,11.772721640789886
flex_8_b.csv,sensor1, sensor2,Crack 2,5116.318714440409,5122.375922754599,703,777,732,732,5102.449890910605,35.42240796374318,35.17749286039747,0.06768827935021364,0.24491510334571132,3.618279349051562,11.170041869979798
flex_8_b.csv,sensor1, sensor2,Crack 3,5131.33108152894,5121.286353985701,72,132,98,98,5095.04763947423,35.6511473994692,35.224125119582745,0.06768827935021364,0.427022279886458,6.308659105915214,15.99874121091939
flex_8_b.csv,sensor1, sensor2,Crack 3,5131.645806329078,5164.253602260944,825,901,862,862,5119.3772943840895,35.64796129509219,35.25543074108458,0.06768827935021364,0.3925305540076067,5.799091922202448,15.26719985728501
flex_8_c.csv,sensor1, sensor2,Crack 1,5121.7003073412825,5131.393873453156,278,336,308,308,5123.000333270531,35.160454682649586,35.154269162593444,0.04492884581463809,0.0061855200561424795,0.1376736914556394,-17.222980853141458
flex_8_c.csv,sensor1, sensor2,Crack 1,5127.320131163313,5118.521650297633,454,512,473,473,5121.267135763099,35.15926938873987,35.148768682713445,0.04492884581463809,0.010500706026427054,0.23371857959026093,-12.626135235014473
flex_8_c.csv,sensor1, sensor2,Crack 2,5119.119211945347,5119.92965481058,160,223,190,190,5100.457403999145,35.36401677636478,35.09009656606543,0.04492884581463809,0.27392021029935165,6.0967560001309185,15.701976287129622
flex_8_c.csv,sensor1, sensor2,Crack 2,5117.961286305543,5123.204378274855,579,648,607,607,5101.438883514543,35.362066021477716,35.09456936027865,0.04492884581463809,0.26749666119906834,5.953784397281719,15.495862072232923
flex_8_c.csv,sensor1, sensor2,Crack 3,5124.345943612655,5121.1434604819015,49,110,71,71,5089.756522260736,35.59800855520093,35.10091727776268,0.04492884581463809,0.4970912774382441,11.063967222507388,20.87821760973069
