file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex04220_alum_a.csv, sensor2,timestamp,1,186210.5089964448,189313.8007701536,129,252,3103.291773708799,124,2.986565225806451,195,187869.0,3.001545,Crack 3
flex04220_alum_a.csv, sensor2,timestamp,2,191190.2097496054,194293.50152331416,328,451,3103.29177370877,124,2.9822625403225813,393,192819.0,2.989551,Crack 2
flex04220_alum_a.csv, sensor2,timestamp,3,196314.24965503148,199020.60876001007,533,641,2706.35910497859,109,2.9791693302752287,595,197869.0,2.981226,Crack 1
flex04220_alum_a.csv, sensor2,timestamp,4,202159.98532178524,204938.51400289655,767,877,2778.5286811113183,111,2.9790973333333333,833,203819.0,2.981564,Crack 1
flex04220_alum_a.csv, sensor2,timestamp,5,207139.6860749458,210351.23221285373,966,1086,3211.5461379079206,121,2.982167454545454,1032,208890.0,2.989432,Crack 2
flex04220_alum_a.csv, sensor2,timestamp,6,212119.3868281064,215908.28957507643,1158,1301,3788.9027469700377,144,2.9845244305555556,1226,213932.0,3.001835,Crack 3
flex08100_alum_a.csv, sensor2,timestamp,1,90705.74146562922,94026.83396597602,121,253,3321.0925003468,133,23.325840240601504,193,92508.0,23.452181,Crack 3
flex08100_alum_a.csv, sensor2,timestamp,2,95601.7850486147,98409.30654375324,317,429,2807.521495138528,113,23.293490061946905,380,97183.0,23.349148,Crack 2
flex08100_alum_a.csv, sensor2,timestamp,3,100395.11443055856,103510.77852882203,509,633,3115.664098263471,125,23.259215232,577,102108.0,23.275497,Crack 1
flex08100_alum_a.csv, sensor2,timestamp,4,106181.34775590502,109125.82151909907,740,853,2944.4737631940516,114,23.25800700877193,800,107779.0,23.273418,Crack 1
flex08100_alum_a.csv, sensor2,timestamp,5,111282.81974097382,114398.4838392373,941,1057,3115.6640982634854,117,23.28804033333334,992,112675.0,23.349377,Crack 2
flex08100_alum_a.csv, sensor2,timestamp,6,116076.14912291765,119671.14615937552,1125,1260,3594.9970364578767,136,23.318381926470586,1183,117642.0,23.451122,Crack 3
flex12220_alum_a.csv, sensor2,timestamp,1,57707.38164089966,61023.002704006816,113,233,3315.621063107159,121,44.68797559504132,176,59479.0,44.987465,Crack 3
flex12220_alum_a.csv, sensor2,timestamp,2,62613.14749957861,65691.93848674954,298,409,3078.790987170927,112,44.59911991071429,355,64146.0,44.738628,Crack 2
flex12220_alum_a.csv, sensor2,timestamp,3,67654.24483022113,70530.03860944672,488,595,2875.793779225598,108,44.5199181574074,544,69159.0,44.548786,Crack 1
flex12220_alum_a.csv, sensor2,timestamp,4,73338.16665269053,76247.79329990702,708,819,2909.626647216486,112,44.519547901785714,763,74730.0,44.552521,Crack 1
flex12220_alum_a.csv, sensor2,timestamp,5,78345.43111534216,81390.3892345222,904,1017,3044.958119180039,114,44.60118542105263,961,79872.0,44.735802,Crack 2
flex12220_alum_a.csv, sensor2,timestamp,6,83217.36410603023,86600.65090511917,1091,1214,3383.2867990889354,124,44.68647828225807,1146,84689.0,44.994999,Crack 3
