file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,4451.74534206705,4378.1287225774495,58,127,103,103,4402.63558702816,4.78530850800325,-0.0005526808697897678,0.0008324010749023643,0.005476514779939379,6.5791779288388605,16.363432634367108
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,4370.951062507593,4462.537964602219,767,845,800,800,4407.2266078710545,4.78503766531918,-0.0005526808697897678,0.0008324010749023643,0.0048691250511980755,5.849493949499278,15.342365921827126
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,4314.834539003435,4215.093078255187,185,268,226,226,4261.674478969145,4.8035544462049105,-0.0005526808697897678,0.0008324010749023643,0.021518354442240373,25.85094504444789,28.249528488318134
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,4233.135140964447,4306.3725205956935,647,709,681,681,4271.297185967861,4.801670130780819,-0.0005526808697897678,0.0008324010749023643,0.02046592322588925,24.58661316396039,27.813974165252983
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,4161.817898657601,4059.154046352196,313,390,352,352,4093.648484973161,4.828602788353898,-0.0005526808697897678,0.0008324010749023643,0.04067071843079173,48.859521758260776,33.77898423483397
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,4073.564799824106,4170.669168316515,526,593,560,560,4109.364535739423,4.828426663525194,-0.0005526808697897678,0.0008324010749023643,0.04428791413697475,53.20501795624117,34.519051881966874
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5148.8856057020785,5101.278741894951,73,151,108,108,5115.599272403735,35.48496765159809,-0.00631295565677803,0.007991011809916779,0.0469227917274786,5.87194623705196,15.375641411394088
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5105.455693829216,5146.626590542014,738,812,775,775,5122.25197768911,35.4766936497667,-0.00631295565677803,0.007991011809916779,0.04261886457096509,5.333350217062054,14.540002055595039
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5098.917421975365,5095.633507476396,191,277,238,238,5090.165499857164,35.66858081854085,-0.00631295565677803,0.007991011809916779,0.18072815294185673,22.616429213328733,27.08848075152122
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5095.478261106729,5097.833988137566,616,690,659,659,5089.670053299391,35.66163203458145,-0.00631295565677803,0.007991011809916779,0.18813340610354246,23.54312702555019,27.437282916748433
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5097.70458399359,5118.284292705942,331,408,366,366,5091.881129395639,35.88477802403401,-0.00631295565677803,0.007991011809916779,0.3391579140498173,42.442424328409224,32.55600366027863
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5101.007274650297,5096.161531379486,498,580,536,536,5086.312220418149,35.8801458379467,-0.00631295565677803,0.007991011809916779,0.34994806914604837,43.79271079436596,32.82803658212372
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5123.464637820895,5125.437091969229,6,69,54,54,5121.470304710167,37.702900229653125,-0.010497090879667326,0.013618949365437982,0.06708468726488093,4.925834252319617,13.849595886504904
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5113.465861701051,5110.4957690360725,683,749,709,709,5110.118461243192,37.78050934595726,-0.010497090879667326,0.013618949365437982,0.08985582725411945,6.597853097402254,16.388052833165517
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5134.596998775486,5146.53254043967,131,201,172,172,5138.920200104536,37.805383339081814,-0.010497090879667326,0.013618949365437982,0.2430737265340568,17.848199593936855,25.03188827915605
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5128.8752229566435,5119.883295633339,567,621,594,594,5121.052927666806,37.91414475036708,-0.010497090879667326,0.013618949365437982,0.27116073564242527,19.910547309220046,25.981663965095883
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5155.506908422359,5169.704568038813,263,326,295,295,5157.765107105385,37.98636543310976,-0.010497090879667326,0.013618949365437982,0.499248201865349,36.65834922129423,31.2834580831052
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5152.278935293353,5139.591875213982,441,508,479,479,5138.14083288981,38.103587736795696,-0.010497090879667326,0.013618949365437982,0.5456113598553287,40.06266160589268,32.054795974714764
