file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
titan_4.csv,sensor1, sensor2,1568,2.74579171825695,0.004918722851448958,0.028588427851032217,5.8121648066856695,15.286758408525841,2,555;724,7.952399;19.205772,Crack 2;Crack 3,
