timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg
124432.0,6361.85,43.231659,6363.03972,43.231659,6383.81123999065,42.95846692643233,48.4
124457.0,6361.078,43.231659,6363.03972,43.231659,6383.805664160409,42.95853544275346,48.4
124483.0,6363.394,43.231659,6363.50228,43.231659,6384.1080035691675,42.95708786109468,48.4
124508.0,6367.258,43.231659,6364.5189199999995,43.231659,6384.778804089003,42.95382053176158,48.4
124533.0,6357.992,43.231659,6364.4572,43.231659,6384.730109639682,42.954071212918855,48.4
124559.0,6371.127,43.231659,6364.147160000001,43.231659,6384.522196599635,42.95519532153798,48.4
124584.0,6377.327,43.231659,6364.61176,43.231659,6384.827350321109,42.953755076718174,48.4
124609.0,6345.679,43.231659,6363.77952,43.231659,6384.261468109244,42.95648906831011,48.4
124635.0,6359.535,43.231659,6362.78828,43.231659,6383.601001814069,42.9598544873646,48.4
124661.0,6364.939,43.231659,6362.850080000001,43.231659,6383.638025547828,42.95973426776172,48.4
124686.0,6371.127,43.231659,6363.43712,43.231659,6384.024288745803,42.95788859276338,48.4
124711.0,6372.675,43.231659,6363.962719999999,43.231659,6384.368781821911,42.95623568498099,48.4
124737.0,6374.225,43.231659,6364.796919999999,43.231659,6384.91828320048,42.95356716997883,48.4
124762.0,6382.761,43.231659,6365.23132,43.231659,6385.204265380426,42.95223459820289,48.4
124787.0,6357.992,43.231659,6365.3238,43.231659,6385.254645240687,42.95194423119683,48.4
124813.0,6377.327,43.231659,6365.044239999999,43.231659,6385.068855871658,42.95298578784652,48.4
124838.0,6374.225,43.231659,6365.57012,43.231659,6385.412685691625,42.9513233178233,48.4
124863.0,6357.221,43.231659,6365.29232,43.231659,6385.219009720355,42.952270179771574,48.4
124889.0,6355.68,43.231659,6365.10728,43.231659,6385.09039434109,42.952945432309114,48.4
124914.0,6345.679,43.231659,6365.10728,43.231659,6385.082252525681,42.95298765566731,48.4
124939.0,6366.485,43.231659,6364.98352,43.231659,6384.999716626261,42.95351376687812,48.4
124965.0,6358.764,43.244572,6365.13772,43.23217552,6385.180886136885,42.95340452695878,48.4
124990.0,6370.353,43.231659,6365.3542800000005,43.23217552,6385.323922095304,42.9527883402646,48.4
125015.0,6377.327,43.231659,6365.8498,43.23217552,6385.649960969238,42.95124891406812,48.4
125041.0,6363.394,43.231659,6365.416560000001,43.23217552,6385.353973708346,42.9527164399338,48.4
125067.0,6348.753,43.231659,6364.892680000001,43.23217552,6384.997004963392,42.95447465551864,48.4
125092.0,6372.675,43.231659,6365.356560000001,43.23217552,6385.30561042664,42.95307431335249,48.4
125117.0,6365.712,43.231659,6365.449280000001,43.23217552,6385.360406058225,42.95282433162252,48.4
125143.0,6357.221,43.231659,6365.047799999999,43.23217552,6385.086377655963,42.95419552334813,48.4
125168.0,6347.984,43.244572,6364.6474800000005,43.23269204,6384.898395044955,42.95590322750006,48.4
125193.0,6364.939,43.231659,6364.399960000001,43.23269204,6384.734015775658,42.95682267741746,48.4
125219.0,6362.622,43.231659,6363.8117600000005,43.23269204,6384.337485145797,42.95882349412655,48.4
125244.0,6376.551,43.231659,6365.04664,43.23269204,6385.155798987515,42.95486151192292,48.4
125269.0,6353.37,43.231659,6364.800039999999,43.23269204,6384.981104998612,42.95568812350686,48.4
125295.0,6350.292,43.231659,6364.214159999999,43.23269204,6384.585526861078,42.9576753469086,48.4
125320.0,6369.579,43.231659,6364.15224,43.23269204,6384.54373944063,42.95799401703307,48.4
125345.0,6374.225,43.231659,6364.21424,43.23269204,6384.5811003243925,42.95787371312629,48.4
125371.0,6363.394,43.231659,6363.781,43.23269204,6384.285645216199,42.9593456440732,48.4
125396.0,6368.032,43.244572,6363.19184,43.23320856,6383.976261743538,42.961713867380105,48.4
125421.0,6375.0,43.231659,6363.87216,43.23320856,6384.42627447585,42.95955996066003,48.4
125446.0,6369.579,43.231659,6363.562239999999,43.23320856,6384.21424991428,42.96064091929638,48.4
125471.0,6367.258,43.231659,6363.28356,43.23320856,6384.023593106323,42.96162503498882,48.4
125496.0,6367.258,43.231659,6363.68504,43.23320856,6384.285134552219,42.96037430341969,48.4
125522.0,6347.984,43.231659,6363.3772,43.23320856,6384.070605344119,42.96140986734773,48.4
125547.0,6352.6,43.231659,6363.654039999999,43.23320856,6384.249863358697,42.96057398375322,48.4
125572.0,6354.909,43.231659,6363.190999999999,43.23320856,6383.937372360654,42.962170549599115,48.4
125598.0,6354.909,43.231659,6363.036799999999,43.23269204,6383.741713111737,42.96240098885663,48.4
125623.0,6362.622,43.257496,6362.72756,43.23372552,6383.704700577191,42.96419849372584,48.4
125648.0,6366.485,43.244572,6362.293879999999,43.234242040000005,6383.5013269274095,42.96604677069244,48.4
125674.0,6388.205,43.257496,6363.286319999998,43.235275519999995,6384.334316868648,42.96359563834928,48.4
125699.0,6362.622,43.257496,6363.84108,43.236309,6384.866404122751,42.96246842500571,48.4
125724.0,6362.622,43.257496,6363.43896,43.237342479999995,6384.7688590656335,42.964549791880614,48.4
125750.0,6379.654,43.244572,6363.99664,43.23785900000001,6385.2271717458625,42.96316750935885,48.4
125776.0,6376.551,43.257496,6364.769840000001,43.238892480000004,6385.908405095061,42.96137924139687,48.4
125801.0,6384.316,43.244572,6366.223119999999,43.23889248000001,6386.871830621233,42.956685809088675,48.4
125826.0,6372.675,43.231659,6366.53256,43.23889248000001,6387.071171340485,42.95571230827684,48.4
125852.0,6347.984,43.141266,6365.947039999999,43.23527676000001,6386.069482758814,42.9552258272532,48.4
125877.0,6359.535,43.141266,6365.2664,43.231661040000006,6385.00313773371,42.95515769739969,48.4
125902.0,6341.842,43.089661,6364.8052800000005,43.22598112,6383.732093268157,42.95291008136546,48.4
125928.0,6331.885,43.102558,6364.069,43.22081708,6382.359793221134,42.951938625997784,48.4
125953.0,6351.83,43.089661,6363.359039999999,43.215137160000005,6380.928357096151,42.95060454990462,48.4
125978.0,6337.243,43.089661,6361.87976,43.20945724,6378.976471765533,42.95172411479605,48.4
126004.0,6332.649,43.102558,6360.649960000001,43.2042932,6377.278282273429,42.95238666982157,48.4
126029.0,6350.292,43.102558,6359.94036,43.19861264,6375.845154272065,42.951043762466284,48.4
126054.0,6357.992,43.089661,6359.260040000001,43.19293272000001,6374.431610665396,42.94958152322364,48.4
126080.0,6324.247,43.089661,6357.446760000001,43.1872528,6372.253844389195,42.95174800924102,48.4
126105.0,6339.541,43.102558,6356.33808,43.182088760000006,6370.64150780695,42.952051811805845,48.4
126130.0,6349.522,43.102558,6355.628640000001,43.17692472000001,6369.295091403348,42.951028151474695,48.4
126155.0,6346.448,43.192902,6355.567200000001,43.175374440000006,6368.977073844001,42.95026198537893,48.4
126180.0,6332.649,43.192902,6354.769160000001,43.17382416,6368.177226250643,42.951871425549676,48.4
126205.0,6371.127,43.244572,6355.417880000001,43.17434068000001,6368.695019103183,42.95023215476102,48.4
126231.0,6369.579,43.244572,6356.00468,43.174857200000005,6369.168358682513,42.9486969061279,48.4
126256.0,6361.85,43.257496,6355.9738,43.1748572,6369.140290768561,42.94884132815523,48.4
126281.0,6363.394,43.257496,6355.850160000001,43.175374160000004,6369.1418085048945,42.949654225749725,48.4
126307.0,6372.675,43.257496,6355.2289599999995,43.175374160000004,6368.727091725511,42.95178443432127,48.4
126332.0,6347.984,43.244572,6354.643440000001,43.174857200000005,6368.2412631033785,42.95336733187159,48.4
126357.0,6358.764,43.218742,6354.48912,43.17330704,6367.87666255655,42.952923428361196,48.4
126383.0,6352.6,43.154179,6353.406960000001,43.16969132,6366.54696340149,42.95411358304717,48.4
126408.0,6359.535,43.128368,6352.726320000001,43.16452619999999,6365.220194961291,42.952991705579265,48.4
126433.0,6341.842,43.089661,6351.02736,43.158329759999994,6363.038306753905,42.954474640309705,48.4
126459.0,6341.075,43.089661,6349.763360000001,43.152649839999995,6361.232294675361,42.954913565856046,48.4
126485.0,6344.912,43.089661,6349.640480000001,43.15058564,6360.798727607644,42.9540060603393,48.4
126510.0,6341.075,43.089661,6348.902080000001,43.14852144,6359.954741837047,42.95510710410942,48.4
126535.0,6354.139,43.089661,6349.39396,43.14852144,6360.282479308269,42.95356881498436,48.4
126561.0,6351.061,43.102558,6350.161,43.14852144,6360.787658785252,42.95108974693372,48.4
126586.0,6327.3,43.089661,6349.1798,43.14852144,6360.129749272381,42.95430662700371,48.4
126611.0,6346.448,43.089661,6349.548000000001,43.14852144,6360.37697375933,42.95318201407976,48.4
126637.0,6318.15,43.076763,6348.96804,43.14748964,6359.809688820594,42.95437513725002,48.4
126662.0,6338.775,43.076763,6348.50736,43.146457840000004,6359.332082656827,42.95529160398043,48.4
126687.0,6355.68,43.076763,6348.414879999999,43.145941920000006,6359.186613845242,42.955335500615725,48.4
126713.0,6328.064,43.076763,6348.56756,43.14542600000001,6359.19306530444,42.95446244475215,48.4
126739.0,6340.308,43.076763,6348.598239999999,43.14439420000001,6359.040449007779,42.95374003473106,48.4
126764.0,6354.139,43.076763,6348.782920000001,43.14336240000001,6358.991031046971,42.95251853543571,48.4
126789.0,6325.01,43.076763,6347.9254,43.13871684000001,6357.625628477245,42.95222468884463,48.4
126815.0,6329.591,43.063869,6347.80308,43.13355552000001,6356.6703140759555,42.949238584358866,48.4
126840.0,6325.773,43.076763,6345.98892,43.12684316000001,6354.32318397003,42.950780908791025,48.4
126865.0,6327.3,43.063869,6344.2977599999995,43.119615040000006,6351.974617231725,42.95158109827162,48.4
126891.0,6335.71,43.050987,6343.25216,43.111354680000005,6349.881648056753,42.94958644499185,48.4
126916.0,6343.376,43.063869,6342.45144,43.1036096,6348.035724606176,42.947134355968075,48.4
126941.0,6320.435,43.050987,6340.3618400000005,43.095349240000004,6345.242031242535,42.94850336900213,48.4
126967.0,6331.121,43.050987,6339.68732,43.08760584000001,6343.482163810948,42.94563446903836,48.4
126992.0,6316.627,43.050987,6338.00184,43.08089564,6341.220201621906,42.946720932499574,48.4
127017.0,6321.197,43.050987,6336.745719999999,43.076767960000005,6339.685976606304,42.94815073452009,48.4
127043.0,6324.247,43.050987,6335.3342,43.073672720000005,6338.223468499081,42.950774585982884,48.4
127068.0,6325.01,43.038086,6334.660919999999,43.071609720000005,6337.427589012957,42.95164389617483,48.4
127093.0,6345.679,43.038086,6334.845079999999,43.06954672,6337.204900195546,42.949742968922905,48.4
127119.0,6315.867,43.038086,6333.68328,43.06748372,6336.076040055992,42.952152646729026,48.4
127145.0,6353.37,43.038086,6334.175079999999,43.06542072,6336.06176546157,42.949277395453926,48.4
127170.0,6312.825,43.038086,6332.522520000001,43.063357720000006,6334.604680903108,42.953279143945565,48.4
127195.0,6326.537,43.038086,6331.541560000001,43.060778840000005,6333.518688528612,42.954849745528804,48.4
127221.0,6325.01,43.025211,6331.449960000001,43.05820084,6333.02168395251,42.953454103391884,48.4
127246.0,6325.773,43.025211,6330.62296,43.05562284,6332.035465207337,42.95448846115127,48.4
127271.0,6312.825,43.025211,6330.409960000001,43.05356075999999,6331.540921186757,42.95380717710701,48.4
127297.0,6332.649,43.025211,6330.164919999999,43.051498679999995,6331.033225122283,42.95331053190959,48.4
127322.0,6322.722,43.025211,6328.846600000001,43.0494366,6329.805878885726,42.95628011256949,48.4
127347.0,6341.842,43.025211,6329.397720000001,43.04737451999999,6329.827167165614,42.95316320396056,48.4
127373.0,6325.773,43.012318,6328.81632,43.044796719999994,6329.002279487679,42.95334817443185,48.4
127398.0,6318.912,43.025211,6327.4072400000005,43.04273463999999,6327.713996787095,42.95662537110959,48.4
127423.0,6312.825,43.025211,6326.9198400000005,43.04067255999999,6327.039096640837,42.95686288099248,48.4
127449.0,6316.627,43.025211,6326.40128,43.039126239999995,6326.433289371608,42.957567436969654,48.4
127475.0,6320.435,43.025211,6326.187760000001,43.03706416,6325.94269280613,42.95692626935217,48.4
127500.0,6329.591,43.025211,6326.279399999999,43.035517840000004,6325.743713373088,42.95563657032371,48.4
127525.0,6309.786,43.038086,6325.242440000001,43.0350018,6324.961290185616,42.95868131732908,48.4
127551.0,6302.201,43.038086,6323.59544,43.03397048,6323.690157643384,42.9634134896486,48.4
127576.0,6317.389,43.025211,6323.4736,43.03293944,6323.439076649287,42.96317376953754,48.4
127601.0,6324.247,43.025211,6323.19864,43.0319084,6323.083274623697,42.96342553887129,48.4
127627.0,6342.609,43.038086,6324.2379200000005,43.03139236,6323.689157740219,42.95972645115658,48.4
127652.0,6336.476,43.025211,6324.849080000001,43.03036131999999,6323.920849620532,42.957033920517425,48.4
127677.0,6311.305,43.025211,6324.331399999999,43.029330279999996,6323.396342388252,42.958011518489606,48.4
127703.0,6321.197,43.038086,6324.17888,43.029330279999996,6323.295634012837,42.958553531729144,48.4
127728.0,6331.121,43.025211,6323.596560000001,43.02881527999999,6322.82563935228,42.96016694198735,48.4
127753.0,6324.247,43.025211,6323.931760000001,43.028300279999996,6322.959482256008,42.95872221046057,48.4
127779.0,6321.197,43.025211,6322.644839999999,43.027785279999996,6322.016984796605,42.96262793228155,48.4
127805.0,6340.308,43.038086,6323.744160000001,43.027785279999996,6322.750358803969,42.95907499373991,48.4
127830.0,6297.659,43.038086,6322.589040000001,43.027785279999996,6321.972842271917,42.96279458140353,48.4
127855.0,6312.064,43.025211,6322.071200000001,43.027785279999996,6321.633284279116,42.96454034242772,48.4
127881.0,6308.267,43.025211,6321.37096,43.027785279999996,6321.16701384574,42.9668487406652,48.4
