source_path,file_size,mtime_ns,record_type,event_order,window_order,window_start_x,window_end_x,manual_label
C:\Users\newsp\UCB-O365\MECHENGR-AIMRL - General\2) Projects\Project - AFRL\4) Experiments\1) Raw Data\ECLAIR-EC Demo\All runs 6-2-26\ss_12.csv,149991,1781895289718746000,window,1,1,8880.83619459882,11764.011226689197,Crack 1
C:\Users\newsp\UCB-O365\MECHENGR-AIMRL - General\2) Projects\Project - AFRL\4) Experiments\1) Raw Data\ECLAIR-EC Demo\All runs 6-2-26\ss_12.csv,149991,1781895289718746000,window,2,2,13461.199366146653,15710.484852174606,Crack 2
C:\Users\newsp\UCB-O365\MECHENGR-AIMRL - General\2) Projects\Project - AFRL\4) Experiments\1) Raw Data\ECLAIR-EC Demo\All runs 6-2-26\ss_12.csv,149991,1781895289718746000,window,3,3,16916.91979468051,19043.516981470577,Crack 3
C:\Users\newsp\UCB-O365\MECHENGR-AIMRL - General\2) Projects\Project - AFRL\4) Experiments\1) Raw Data\ECLAIR-EC Demo\All runs 6-2-26\ss_12.csv,149991,1781895289718746000,trim,1,,4257824.661021297,4284578.098544758,
C:\Users\newsp\UCB-O365\MECHENGR-AIMRL - General\2) Projects\Project - AFRL\4) Experiments\1) Raw Data\ECLAIR-EC Demo\All runs 6-2-26\ss_12.csv,149991,1781895289718746000,trim,2,,4304761.965962309,4334227.944637119,
