file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_8_double.csv,sensor2,timestamp,1,540855.6439100078,543242.7036462374,498,544,2387.0597362295957,47,35.4404854893617,522,542095.0,35.511177,Crack 3
flex_8_double.csv,sensor2,timestamp,2,547403.9294026376,549339.3832428239,629,666,1935.4538401862374,38,35.37256081578947,639,547945.0,35.401978,Crack 2
flex_8_double.csv,sensor2,timestamp,3,552629.6547711404,555661.8657874321,733,793,3032.211016291636,61,35.45076285245901,787,555345.0,35.558018,Crack 1
flex_8_double.csv,sensor2,timestamp,4,531920.2986811481,534791.2218774243,319,375,2870.923196276184,57,35.44722577192983,352,533595.0,35.550213,Crack 3
flex_8_double.csv,sensor2,timestamp,5,526017.1644685803,528726.7998448409,201,254,2709.635376260616,54,35.36259953703704,220,526995.0,35.409775,Crack 2
flex_8_double.csv,sensor2,timestamp,6,519694.68192397204,522243.0294802172,74,124,2548.347556245164,51,35.40305882352941,87,520345.0,35.464352,Crack 1
flex_8_triple.csv,sensor2,timestamp,1,209841.3754395625,210783.41726213568,450,468,942.0418225731992,19,38.25576873684211,457,210195.0,38.865147,Crack 3
flex_8_triple.csv,sensor2,timestamp,2,208282.1338022,208996.78621932448,419,433,714.6524171244819,15,37.95763746666667,427,208695.0,38.718307,Crack 3
flex_8_triple.csv,sensor2,timestamp,3,212732.4693088388,214811.45815865547,508,549,2078.9888498166692,42,37.725960809523805,521,213395.0,37.794735,Crack 2
flex_8_triple.csv,sensor2,timestamp,4,217832.4888310453,220853.51950343518,610,670,3021.0306723898684,61,37.542302426229504,644,219545.0,37.585659,Crack 1
flex_8_triple.csv,sensor2,timestamp,5,204059.18770100988,205975.75554693464,335,372,1916.5678459247574,38,37.870436263157906,350,204845.0,37.923687,Crack 2
flex_8_triple.csv,sensor2,timestamp,6,196555.33732120285,199836.2415998198,185,249,3280.904278616945,65,37.640417892307696,216,198145.0,37.690125,Crack 1
