file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex04220_titan_a.csv, sensor2,timestamp,1,56421.3201027314,60086.80282141376,118,263,3665.4827186823604,146,3.0374294657534247,192,58293.0,3.059826,Crack 3
flex04220_titan_a.csv, sensor2,timestamp,2,61866.16336446345,65069.01234195289,335,463,3202.8489774894406,129,3.0297232945736434,405,63618.0,3.037155,Crack 2
flex04220_titan_a.csv, sensor2,timestamp,3,67061.89615016854,70264.74512765798,543,670,3202.8489774894406,128,3.0241210625,615,68868.0,3.02534,Crack 1
flex04220_titan_a.csv, sensor2,timestamp,4,73574.35573773041,76599.26866091488,804,924,3024.912923184471,121,3.0242954462809917,840,74493.0,3.025328,Crack 1
flex04220_titan_a.csv, sensor2,timestamp,5,78912.43736687947,82150.87355522992,1017,1146,3238.436188350446,130,3.0300075615384614,1071,80268.0,3.037045,Crack 2
flex04220_titan_a.csv, sensor2,timestamp,6,84001.40852000158,87488.95518437898,1221,1352,3487.546664377398,132,3.038200272727273,1284,85689.0,3.058619,Crack 3
flex08100_titan_a.csv, sensor2,timestamp,1,293916.7392352768,297243.10813762015,132,264,3326.3689023433253,133,24.225090045112783,209,295851.0,24.323399,Crack 3
flex08100_titan_a.csv, sensor2,timestamp,2,298532.9246507737,301655.6383141981,317,433,3122.7136634244234,117,24.179361555555555,383,300297.0,24.209377,Crack 2
flex08100_titan_a.csv, sensor2,timestamp,3,303861.9034024871,306645.1916677132,522,629,2783.288265226118,108,24.158124500000003,563,304893.0,24.161215,Crack 1
flex08100_titan_a.csv, sensor2,timestamp,4,310107.33072933584,313196.1018529404,764,887,3088.771123604558,124,24.157655951612906,801,311035.0,24.162426,Crack 1
flex08100_titan_a.csv, sensor2,timestamp,5,314689.57360501296,317914.1148878968,948,1068,3224.5412828838453,121,24.18034215702479,1007,316377.0,24.211134,Crack 2
flex08100_titan_a.csv, sensor2,timestamp,6,319000.2761621314,322971.5533210515,1112,1263,3971.2771589201293,152,24.21324978289474,1187,320877.0,24.323719,Crack 3
flex12220_titan_a.csv, sensor2,timestamp,1,166986.03177196992,170914.4702537873,122,267,3928.438481817371,146,46.423747917808214,195,169004.0,46.636795,Crack 3
flex12220_titan_a.csv, sensor2,timestamp,2,172419.75976551173,175760.76819397323,328,453,3341.0084284615004,126,46.33439450793651,392,174121.0,46.385365,Crack 2
flex12220_titan_a.csv, sensor2,timestamp,3,177559.77273237557,180753.9236474981,526,649,3194.1509151225328,124,46.28487374193549,609,179738.0,46.288818,Crack 1
flex12220_titan_a.csv, sensor2,timestamp,4,184351.9327243028,187399.2261260864,794,915,3047.293401783594,122,46.28605696721311,868,186213.0,46.289478,Crack 1
flex12220_titan_a.csv, sensor2,timestamp,5,189308.37379949293,192759.5253629587,992,1129,3451.15156346577,138,46.335545456521736,1063,191088.0,46.38092,Crack 2
flex12220_titan_a.csv, sensor2,timestamp,6,194521.8155230263,198229.96773483523,1201,1348,3708.1522118089197,148,46.43757855405406,1271,196288.0,46.634781,Crack 3
