file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
flex08_220_a.csv,sensor1, sensor2,1625,20.29220318938683,0.04840225469841738,0.19877450252148243,4.106719898897227,12.26990165136721,2,250;1459,12.181395;12.357516,Peak;Peak,20.43740995348208
flex08_220_b.csv,sensor1, sensor2,1559,20.295055694510317,0.048613904926916626,0.19471206320613277,4.005275105936291,12.05264702706572,2,203;1360,11.999176;12.105791,Peak;Peak,20.44089740929107
flex08_220_c.csv,sensor1, sensor2,1591,20.294822089351396,0.04633203387329994,0.18897328161721738,4.078674424999034,12.210380793914482,2,220;1417,12.132876;12.287200,Peak;Peak,20.433818190971294
flex08_440_a.csv,sensor1, sensor2,1614,20.32926774815474,0.033974909208774426,0.14157403779488043,4.167017398778427,12.39650627589712,2,227;1428,12.439712;12.353085,Peak;Peak,20.431192475781064
flex08_440_b.csv,sensor1, sensor2,1574,20.324479162568778,0.0355211336522717,0.14770191921026488,4.15814204175375,12.377986414176512,2,216;1394,12.389920;12.366036,Peak;Peak,20.431042563525594
flex08_440_c.csv,sensor1, sensor2,1520,20.316772952730418,0.0338522039574489,0.13854729048500403,4.092711087855709,12.240221761321703,2,181;1346,12.338912;12.140398,Peak;Peak,20.418329564602764
flex08_660_a.csv,sensor1, sensor2,1604,20.740296221389546,0.02841182294120685,0.12245804297639928,4.310108620267139,12.689764301535856,2,206;1345,12.712009;12.667462,Peak;Peak,20.825531690213165
flex08_660_b.csv,sensor1, sensor2,1459,20.742330826282114,0.02783534137151461,0.11452751363519731,4.11446413056746,12.286265610931647,2,152;1302,12.227503;12.344633,Peak;Peak,20.82583685039666
flex08_660_c.csv,sensor1, sensor2,1482,20.726807417109328,0.02499213099356962,0.10440788976540816,4.1776305426804905,12.418600592397716,2,154;1260,12.406486;12.430698,Peak;Peak,20.801783810090036
