file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_4.csv, sensor2,timestamp,1,173430.1464264985,177632.55115372402,185,268,4202.404727225512,84,4.791561220273474,218,175112.0,4.805320164087064,Crack 2
flex_4.csv, sensor2,timestamp,2,201735.87913126187,205841.5253037831,751,832,4105.646172521228,82,4.78465416675743,784,203412.0,4.78826618618877,Crack 1
flex_4.csv, sensor2,timestamp,3,166110.845155114,170130.95703237437,38,118,4020.1118772603804,81,4.784605722203881,96,169012.0,4.787949322130925,Crack 1
flex_4.csv, sensor2,timestamp,4,189547.24205658943,193524.58678621936,507,586,3977.3447296299273,80,4.800796725607808,552,191812.0,4.828292255593852,Crack 3
flex_4.csv, sensor2,timestamp,5,179283.1266252863,183859.21142174228,302,392,4576.08479645598,91,4.800151591275036,344,181412.0,4.828803690896866,Crack 3
flex_4.csv, sensor2,timestamp,6,195962.31420115387,199426.45315921865,636,704,3464.138958064781,69,4.792582465865524,670,197712.0,4.803799990330594,Crack 2
flex_4_b.csv, sensor2,timestamp,1,54252.121972149165,57603.84576050038,156,222,3351.7237883512134,67,4.805476919633108,190,55963.0,4.817095359291394,Crack 2
flex_4_b.csv, sensor2,timestamp,2,60139.12401066348,63361.93534561657,274,337,3222.8113349530904,64,4.797145234536414,308,61863.0,4.800415662495168,Crack 1
flex_4_b.csv, sensor2,timestamp,3,69936.47046892087,72729.5736258802,470,525,2793.1031569593324,56,4.79879534882198,495,71213.0,4.801651570941642,Crack 1
flex_4_b.csv, sensor2,timestamp,4,82569.89090193697,86136.46877928506,723,793,3566.577877348085,71,4.816868861677071,754,84163.0,4.837294711928759,Crack 3
flex_4_b.csv, sensor2,timestamp,5,75868.48508303195,79649.43791688044,589,663,3780.952833848496,75,4.806248349081504,624,77663.0,4.818382464426342,Crack 2
flex_4_b.csv, sensor2,timestamp,6,47253.54659049669,51807.87614035966,16,106,4554.329549862967,91,4.810995541733899,66,49763.0,4.8381861183715245,Crack 3
flex_4_c.csv, sensor2,timestamp,1,36849.27056388466,40336.003011619374,189,257,3486.732447734714,69,4.826157843437466,227,38796.0,4.837155753574199,Crack 2
flex_4_c.csv, sensor2,timestamp,2,43357.837799656125,46054.2442259043,319,372,2696.406426248177,54,4.817340419855551,349,44896.0,4.819548971517312,Crack 1
flex_4_c.csv, sensor2,timestamp,3,53074.19888734353,55910.0746115011,513,569,2835.875724157566,57,4.818365428297121,536,54246.0,4.821144011672943,Crack 1
flex_4_c.csv, sensor2,timestamp,4,65440.47663530932,69857.00440243995,760,848,4416.527767130632,89,4.832940259844983,802,67546.0,4.858259591689871,Crack 3
flex_4_c.csv, sensor2,timestamp,5,59027.12734485477,63629.031010274186,632,723,4601.903665419413,92,4.8227829929045605,670,60946.0,4.836284062458597,Crack 2
flex_4_c.csv, sensor2,timestamp,6,30160.640716314807,34483.64112928456,55,140,4323.000412969752,86,4.832214623300345,102,32546.0,4.85774827674003,Crack 3
flex_8_b.csv, sensor2,timestamp,1,51156.10232988814,56230.59868865588,41,141,5074.496358767741,101,35.60897206200938,97,54002.0,35.91933049512029,Crack 3
flex_8_b.csv, sensor2,timestamp,2,57726.23972071374,62319.99431917716,172,263,4593.75459846342,92,35.55117148041148,219,60102.0,35.701259466358614,Crack 2
flex_8_b.csv, sensor2,timestamp,3,89989.35341224755,94102.36625040667,817,899,4113.01283815912,83,35.647571110282435,860,92152.0,35.89401325178914,Crack 3
flex_8_b.csv, sensor2,timestamp,4,77436.65189319053,81282.58597562503,566,642,3845.934082434498,77,35.4939574503842,596,78952.0,35.517300359390966,Crack 1
flex_8_b.csv, sensor2,timestamp,5,64189.545609249486,68302.5584474086,301,383,4113.01283815912,83,35.48492900708053,337,66002.0,35.50907827571606,Crack 1
flex_8_b.csv, sensor2,timestamp,6,83686.29477714658,88173.21787332016,691,780,4486.923096173574,90,35.556278606125204,732,85752.0,35.69919431047631,Crack 2
flex_8_c.csv, sensor2,timestamp,1,299292.3459906173,302209.86970151565,278,336,2917.5237108983565,59,35.40297152269451,308,300795.0,35.42346338166823,Crack 1
flex_8_c.csv, sensor2,timestamp,2,293368.88875939953,296551.6418985613,160,223,3182.753139161796,64,35.487804700813285,190,294895.0,35.60008830071651,Crack 2
flex_8_c.csv, sensor2,timestamp,3,313528.6942866438,317595.030281038,563,644,4066.335994394205,82,35.46946040210895,607,315745.0,35.597761398503046,Crack 2
flex_8_c.csv, sensor2,timestamp,4,319804.99549538275,324092.3280112115,689,773,4287.332515828719,85,35.53216656844416,734,322095.0,35.7608359680382,Crack 3
flex_8_c.csv, sensor2,timestamp,5,307650.1868164869,310832.53672514326,446,508,3182.3499086563825,63,35.401338998308866,473,309045.0,35.423979920912075,Crack 1
flex_8_c.csv, sensor2,timestamp,6,287274.3075402287,290898.65049175406,38,110,3624.342951525352,73,35.562151528998,71,288945.0,35.790510834202024,Crack 3
flex_8_double.csv, sensor2,timestamp,1,525524.6762782955,529848.2245134866,191,277,4323.548235191149,87,35.532744564868636,223,527145.0,35.672994485708735,Crack 2
flex_8_double.csv, sensor2,timestamp,2,531629.9806051202,535844.9689681923,313,396,4214.98836307216,84,35.63475090484807,353,533645.0,35.894843999126884,Crack 3
flex_8_double.csv, sensor2,timestamp,3,539930.9270752522,544102.9053529868,479,562,4171.978277734597,84,35.62076317758944,521,542045.0,35.89696429299792,Crack 3
flex_8_double.csv, sensor2,timestamp,4,552274.8215671063,556016.6989914662,726,800,3741.8774243599037,75,35.45163075438521,769,554445.0,35.4834682489493,Crack 1
flex_8_double.csv, sensor2,timestamp,5,518683.9449185415,522554.8525989139,54,131,3870.9076803723583,78,35.45516024528339,95,520745.0,35.485990997207026,Crack 1
flex_8_double.csv, sensor2,timestamp,6,546038.359193173,550339.36772692,601,686,4301.008533747052,86,35.52426396840105,642,548095.0,35.67369966070054,Crack 2
flex_12_b.csv, sensor2,timestamp,1,48561.95956534421,51944.049728438666,155,222,3382.0901630944572,68,73.35426998933632,190,50312.0,73.46754858683042,Crack 2
flex_12_b.csv, sensor2,timestamp,2,73126.61443413555,76330.69985180398,647,710,3204.0854176684225,64,73.76200923115496,677,74662.0,74.3816619250613,Crack 3
flex_12_b.csv, sensor2,timestamp,3,67236.46363772868,70459.39564303413,529,592,3222.9320053054544,64,73.37480286329516,557,68662.0,73.50241587745823,Crack 2
flex_12_b.csv, sensor2,timestamp,4,42689.20069321055,46618.528754473344,38,116,3929.328061262793,79,73.62941934077558,77,44662.0,74.33710013776755,Crack 3
flex_12_c.csv, sensor2,timestamp,1,59914.442676440274,63303.95037474761,677,743,3389.5076983073377,67,73.91050176845451,706,61405.0,74.7957582445838,Crack 3
flex_12_c.csv, sensor2,timestamp,2,53467.54961938558,57908.68454645446,548,636,4441.134927068881,89,73.38838416018811,588,55505.0,73.56915911729804,Crack 2
flex_12_c.csv, sensor2,timestamp,3,28016.430229644626,31304.578204493708,39,103,3288.147974849082,65,73.89233685804598,70,29605.0,74.74503554042069,Crack 3
flex_12_c.csv, sensor2,timestamp,4,33140.81668395488,36941.40330423499,141,216,3800.5866202801117,76,73.39715077129472,182,35205.0,73.55926686269545,Crack 2
flex_12_new.csv, sensor2,timestamp,1,102896.75933874783,105387.46251360924,49,98,2490.70317486141,50,76.74657882559062,74,104163.0,77.21461453152554,Crack 3
flex_12_new.csv, sensor2,timestamp,2,108127.23600595679,110795.84655045114,154,206,2668.6105444943532,53,76.62460919188531,182,109563.0,77.0069036406919,Crack 2
flex_12_new.csv, sensor2,timestamp,3,113108.64235567959,116417.71943085261,253,319,3309.077075173016,67,76.46085959831613,295,115213.0,76.59346029728597,Crack 1
flex_12_new.csv, sensor2,timestamp,4,121221.21841094246,123996.5733772166,416,470,2775.3549662741425,55,76.40809785902614,439,122413.0,76.49429008212456,Crack 1
flex_12_new.csv, sensor2,timestamp,5,126949.8357131237,129404.9574140585,530,578,2455.121700934804,49,76.36684073025346,554,128163.0,76.47707660358923,Crack 2
flex_12_new.csv, sensor2,timestamp,6,132607.29006745174,135418.22650765246,643,699,2810.9364402007195,57,76.36188674313209,672,134063.0,76.48603126910257,Crack 3
