file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
flex08_100_alum.csv,sensor1, sensor2,1353,23.24263932503888,0.0018438944759292173,0.10719783456686471,58.13664283192949,35.28899898636827,6,193;380;577;800;992;1183,41.072683;35.331285;25.306906;24.546419;35.246506;41.067329,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex08_100_ss.csv,sensor1, sensor2,1413,23.413471761973874,0.0036070289707172045,0.0996798256748157,27.634883579822162,28.829152786535857,6,227;415;606;799;1003;1185,36.546824;28.940473;14.736546;14.447519;28.716387;36.382071,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
flex08_100_titanium.csv,sensor1, sensor2,1315,24.15427506976744,0.0027452695493862056,0.0576535328323633,21.001046270758227,26.44481863591444,6,209;383;563;801;1007;1187,35.833354;26.308847;5.782828;7.089753;26.578695;35.849199,Crack 3;Crack 2;Crack 1;Crack 1;Crack 2;Crack 3,
