file,x_col,y_col,n_samples,noise_floor,noise_sigma,signal_amplitude,snr_linear,snr_db,peak_count,peak_indices,peak_snr_db_values,peak_labels,peak_height_threshold
flex_04_a.csv,sensor1, sensor2,1631,2.856084184017481,0.00515487122738476,0.02072616802591365,4.020695592900141,12.08602387773533,2,223;1435,12.157388;12.014068,Peak;Peak,2.871548797699635
flex_04_b.csv,sensor1, sensor2,1642,2.8531201868458966,0.005158431314591121,0.02059213615641764,3.99193764549521,12.023674978815443,2,199;1468,11.999642;12.047641,Peak;Peak,2.86859548078967
flex_04_c.csv,sensor1, sensor2,1628,2.855125062423964,0.005253180408113574,0.02112708673485364,4.021770640548096,12.08834598764798,2,212;1455,12.009101;12.166875,Peak;Peak,2.8708846036483044
flex_08_a.csv,sensor1, sensor2,1625,20.290310011843825,0.04833312436561393,0.20011591829529074,4.140347244707835,12.340735325492133,2,250;1459,12.278415;12.402611,Peak;Peak,20.435309384940666
flex_08_b.csv,sensor1, sensor2,1559,20.295055694510317,0.048613904926916626,0.19471206320613277,4.005275105936291,12.05264702706572,2,203;1360,11.999176;12.105791,Peak;Peak,20.44089740929107
flex_08_c.csv,sensor1, sensor2,1591,20.29386596360645,0.04639863748654452,0.19011674530939615,4.0974639689479995,12.250302865810532,2,221;1417,12.182748;12.317337,Peak;Peak,20.433061876066084
flex_12_a.csv,sensor1, sensor2,1692,42.6572011739145,0.10772674854719254,0.4474622796459471,4.153678503068571,12.368657577507708,2,253;1494,12.438688;12.298058,Peak;Peak,42.98038141955608
flex_12_b.csv,sensor1, sensor2,1766,42.728954161502024,0.10245214495210449,0.4295770926836866,4.192953626149167,12.450401183111222,2,252;1467,12.512643;12.387710,Peak;Peak,43.03631059635834
flex_12_c.csv,sensor1, sensor2,1757,42.6756823795264,0.10810156400368878,0.45638725406467984,4.2218376604533345,12.510030593052836,2,201;1410,12.561565;12.458188,Peak;Peak,42.99998707153747
