file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex04220_alum_a.csv, sensor2,timestamp,1,186210.50899644478,189313.80077015358,129,252,3103.291773708799,124,2.986565225806451,195,187869.0,3.001545,Crack 3
flex04220_alum_a.csv, sensor2,timestamp,2,191190.2097496054,194293.50152331416,328,451,3103.29177370877,124,2.9822625403225813,393,192819.0,2.989551,Crack 2
flex04220_alum_a.csv, sensor2,timestamp,3,196314.24965503148,199020.60876001007,533,641,2706.35910497859,109,2.9791693302752287,595,197869.0,2.981226,Crack 1
flex04220_alum_a.csv, sensor2,timestamp,4,202159.98532178524,204938.51400289658,767,877,2778.5286811113474,111,2.9790973333333333,833,203819.0,2.981564,Crack 1
flex04220_alum_a.csv, sensor2,timestamp,5,207139.6860749458,210351.23221285373,966,1086,3211.5461379079206,121,2.982167454545454,1032,208890.0,2.989432,Crack 2
flex04220_alum_a.csv, sensor2,timestamp,6,212119.38682810642,215908.28957507643,1158,1301,3788.9027469700086,144,2.9845244305555556,1226,213932.0,3.001835,Crack 3
flex04220_ss_a.csv, sensor2,timestamp,1,87104.09710705231,91081.41483305793,110,268,3977.3177260056254,159,2.9914884905660375,193,89200.0,3.014054,Crack 3
flex04220_ss_a.csv, sensor2,timestamp,2,92937.49643852723,96195.10905220803,343,472,3257.6126136808016,130,2.984910776923077,412,94675.0,2.993445,Crack 2
flex04220_ss_a.csv, sensor2,timestamp,3,98581.49968781142,101308.80327135813,569,677,2727.3035835467163,109,2.978907477064221,610,99625.0,2.980462,Crack 1
flex04220_ss_a.csv, sensor2,timestamp,4,104642.17431791523,107520.99476721454,811,925,2878.82044929931,115,2.979137913043478,867,106050.0,2.980564,Crack 1
flex04220_ss_a.csv, sensor2,timestamp,5,110286.1775671994,113998.340778138,1037,1184,3712.1632109385973,148,2.9845116756756753,1103,111950.0,2.993586,Crack 2
flex04220_ss_a.csv, sensor2,timestamp,6,115930.18081648357,119945.37775892735,1263,1415,4015.196942443785,153,2.990562045751634,1339,117946.0,3.013147,Crack 3
flex04220_titan_a.csv, sensor2,timestamp,1,56421.3201027314,60086.80282141376,118,263,3665.4827186823604,146,3.0374294657534247,192,58293.0,3.059826,Crack 3
