file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,4451.799956705724,4378.203208046345,58,127,103,103,4402.624607789294,4.785997895877023,4.777701685946521,0.001286650718212658,0.008296209930501952,6.4479114751722015,16.188381326225613
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,4371.010623062603,4462.611582160334,767,845,800,800,4407.218228032447,4.7857494119601895,4.7777266501034035,0.001286650718212658,0.008022761856786076,6.235384431239304,15.89726468546236
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,4314.905529280175,4215.15538556027,185,268,226,226,4261.48428324803,4.803557096272693,4.778241319555341,0.001286650718212658,0.025315776717351746,19.675718016556182,25.878611796417168
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,4233.188224355212,4306.430075611333,647,709,681,681,4271.125618753879,4.801719676556156,4.778477082599246,0.001286650718212658,0.023242593956910085,18.064416106025554,25.13647856963983
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,4161.888259043342,4059.2070491030063,313,390,352,352,4093.211636618416,4.827786764838593,4.777769004084555,0.001286650718212658,0.050017760754037965,38.874389176512324,31.793271562573523
flex_4.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,4073.61357024525,4170.719233517466,526,593,560,560,4108.92906749939,4.827687160572093,4.777936901878785,0.001286650718212658,0.04975025869330718,38.66648344347673,31.74669353169225
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5148.682741589064,5101.124252993553,73,151,108,108,5115.592520484119,35.48604302720993,35.40124740504769,0.022824874774441544,0.08479562216223968,3.7150531164004765,11.399300550328732
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5105.320137329011,5146.414696928152,738,812,775,775,5122.224228566534,35.47724250101491,35.40774330564112,0.022824874774441544,0.06949919537379401,3.04488835363148,9.671427461278038
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5098.734975928541,5095.539506590772,191,277,238,238,5090.612797438236,35.67165432029874,35.43269090707665,0.022824874774441544,0.2389634132220948,10.469429321455785,20.398460186972454
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5095.342427611268,5097.718144299754,616,690,659,659,5090.100309634472,35.664745485562804,35.42765429813051,0.022824874774441544,0.2370911874322914,10.38740364515723,20.330140164828947
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5097.627933325208,5118.165703930135,331,408,366,366,5092.859965844254,35.88769446129773,35.43520559232756,0.022824874774441544,0.45248886897016405,19.82437465448198,25.94398993402619
flex_8_double.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5100.867891155718,5096.00838277337,498,580,536,536,5087.280207502628,35.88350414981963,35.43030325871141,0.022824874774441544,0.45320089110821726,19.855569661906532,25.957647032202033
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5126.028455438087,5127.399729339039,58,121,96,96,5119.228800795927,37.62740536336567,37.541550034980844,0.04781120316859957,0.08585532838482379,1.7957157045821854,5.084751616510854
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 1,5114.115205249049,5111.367535791911,735,801,779,779,5103.05946528552,37.65054828929429,37.562171274999656,0.04781120316859957,0.08837701429463607,1.8484582783450731,5.3361930506953925
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5139.833673643213,5150.9072092922825,183,253,224,224,5129.285323960734,37.78364463698773,37.54334129613001,0.04781120316859957,0.24030334085772154,5.0260885510520446,14.024602716943688
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 2,5131.066215884823,5119.827904462434,619,673,646,646,5107.622313514715,37.811205022252565,37.55072424428078,0.04781120316859957,0.2604807779717859,5.448111754335833,14.724920149143026
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5161.3662733026495,5173.351417657988,315,378,348,348,5137.425872165332,38.01854116840908,37.595546005199616,0.04781120316859957,0.42299516320946395,8.847197626837172,18.936114571169565
flex_8_triple.csv,sensor1_smooth_rot, sensor2_smooth_rot,Crack 3,5158.754426029004,5144.656521886598,493,560,531,531,5112.882332030338,38.04655393711432,37.595915362628475,0.04781120316859957,0.45063857448584344,9.42537615915519,19.485973831318972
