timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg
117713.0,7177.99,75.928963,7173.079000000001,75.9380953,7117.947597859281,76.78464215014682,85.7
117763.0,7170.13,75.928963,7172.883,75.93352909999999,7117.3631914814205,76.78535813357651,85.7
117813.0,7178.97,75.928963,7172.981,75.930675,7117.0251673234825,76.78396878765051,85.7
117863.0,7178.97,75.928963,7173.57,75.9283923,7116.799157315283,76.77889435210923,85.7
117913.0,7166.21,75.928963,7172.982000000001,75.9283923,7116.7834243020625,76.78292955923891,85.7
117963.0,7171.11,75.928963,7172.098,75.9283923,7116.7450568459035,76.7892101862936,85.7
118013.0,7176.02,75.923256,7173.373,75.9278216,7116.794461321566,76.7790536467964,85.7
118063.0,7162.29,75.928963,7172.098,75.9278216,7116.7267582769655,76.78830485470002,85.7
118113.0,7170.13,75.928963,7172.686,75.92782159999999,7116.798986258641,76.78340768989408,85.7
118163.0,7170.13,75.928963,7172.195,75.9283923,7116.864728648974,76.78674805372941,85.7
118213.0,7168.17,75.928963,7171.213000000001,75.9283923,7116.818460977369,76.79377187065536,85.7
118263.0,7167.19,75.928963,7170.919,75.9283923,7116.823614509457,76.7955690623995,85.7
118313.0,7180.94,75.923256,7171.116,75.9278216,7116.790973517279,76.79359482890563,85.7
118363.0,7167.19,75.923256,7169.938,75.92725090000002,7116.6546998468675,76.80206056038433,85.7
118413.0,7181.92,75.923256,7171.509000000001,75.9266802,7116.7252824832885,76.78965148104574,85.7
118463.0,7172.09,75.928963,7171.606999999999,75.92668019999999,7116.760150142547,76.78847467768624,85.7
118513.0,7158.38,75.928963,7169.843000000001,75.92725089999999,7116.729235270817,76.80147810745534,85.7
118563.0,7168.17,75.923256,7170.431,75.92668019999999,7116.725531986636,76.79653294458258,85.7
118613.0,7160.34,75.928963,7169.452,75.92668019999999,7116.678567408561,76.80352997207926,85.7
118663.0,7175.04,75.946075,7169.942999999999,75.92839139999998,7116.965924902664,76.79949251155313,85.7
118713.0,7172.09,75.95179,7170.335000000001,75.93067409999999,7117.320680404571,76.7962528721508,85.7
118763.0,7173.08,75.946075,7170.924000000001,75.93238529999999,7117.615525055119,76.7914774628425,85.7
118813.0,7168.17,75.928963,7169.647,75.93295599999999,7117.620501279966,76.8007862305012,85.7
118863.0,7165.23,75.906136,7169.450999999999,75.93124399999999,7117.4076947599515,76.80171163597772,85.7
118913.0,7180.94,75.900436,7169.353,75.92896200000001,7117.127694900791,76.80184891975402,85.7
118963.0,7173.08,75.928963,7169.452,75.928962,7117.161224023389,76.8006617341555,85.7
119013.0,7171.11,75.934669,7170.725,75.92953259999999,7117.357999900772,76.79060533096583,85.7
119063.0,7177.0,75.934669,7171.608,75.93067389999999,7117.600551028293,76.78355839539229,85.7
119113.0,7168.17,75.923256,7172.3910000000005,75.9301032,7117.611856210704,76.77714580487104,85.7
119163.0,7169.15,75.928963,7171.801999999999,75.928392,7117.370799809136,76.78106660289215,85.7
119213.0,7173.08,75.928963,7171.901,75.92610929999998,7117.106680563277,76.77971835631367,85.7
119263.0,7171.11,75.934669,7171.704,75.9249687,7116.96983734463,76.78070326628236,85.7
119313.0,7169.15,75.946075,7171.801999999999,75.92667989999998,7117.228350938233,76.7796628075906,85.7
119363.0,7174.06,75.95179,7172.685,75.93124529999999,7117.919450442333,76.77287947022505,85.7
119413.0,7177.0,75.946075,7172.291,75.93580919999998,7118.514100833815,76.77579693912124,85.7
