timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg
27446.0,4448.33,4.914677,4443.781,4.9148225,4440.742303773545,4.921847283250964,47.3
27496.0,4440.79,4.914677,4444.157,4.9149676,4441.1548806968,4.921735858401333,47.3
27546.0,4450.22,4.914677,4445.737999999999,4.9149676,4442.234667075999,4.920902685488968,47.3
27596.0,4455.89,4.91613,4445.548999999999,4.914967600000001,4442.11394620814,4.920987685643427,47.3
27646.0,4440.04,4.91613,4444.9839999999995,4.915112900000001,4441.888742208236,4.92136582683508,47.3
27696.0,4444.56,4.914677,4445.999,4.9151129000000005,4442.584449113079,4.920826872983617,47.3
27746.0,4441.55,4.914677,4444.7919999999995,4.9151129,4441.772418111136,4.9214394661989616,47.3
27796.0,4435.53,4.914677,4443.700999999999,4.9151129,4441.0382722076365,4.921990718943103,47.3
27846.0,4449.84,4.914677,4445.244000000001,4.9149676,4441.940505101709,4.921078513789314,47.3
27896.0,4445.69,4.914677,4445.244000000001,4.9149676,4441.947563851492,4.921065456281217,47.3
27946.0,4441.92,4.914677,4444.603,4.9149676,4441.519452280287,4.9213843155114345,47.3
27996.0,4454.0,4.914677,4445.924,4.9149676,4442.422766520768,4.920686746469729,47.3
28046.0,4433.28,4.913226,4444.2300000000005,4.9148225000000005,4441.129512499476,4.921453136130847,47.3
28096.0,4444.18,4.914677,4443.058999999999,4.914677200000001,4440.190221828821,4.921946715484295,47.3
28146.0,4449.84,4.914677,4444.039,4.9145319,4440.710613450328,4.921325332418998,47.3
28196.0,4454.38,4.913226,4445.021,4.914386800000001,4441.233525269839,4.920704084409528,47.3
28246.0,4444.56,4.91613,4445.321999999999,4.914532100000001,4441.596766993216,4.920633580795786,47.3
28296.0,4439.66,4.914677,4445.734999999999,4.914532100000001,4441.884952300448,4.920406935846048,47.3
28346.0,4449.46,4.914677,4445.696999999999,4.9145321,4441.867227972546,4.9204142938437085,47.3
28396.0,4449.46,4.91613,4446.074,4.9146774,4442.2821001650145,4.920305432646234,47.3
28446.0,4439.29,4.914677,4445.811,4.9146774,4442.111483745593,4.920429850574472,47.3
28496.0,4449.46,4.91613,4445.357,4.9148227,4441.9619435773175,4.920751558511961,47.3
28546.0,4433.66,4.91613,4445.3949999999995,4.915113100000001,4442.296473751625,4.92091668972042,47.3
28596.0,4444.18,4.914677,4445.395,4.9151131,4442.3029022293185,4.920904649077846,47.3
28646.0,4445.69,4.91613,4444.98,4.9152584,4442.178534656466,4.921206160460567,47.3
28696.0,4443.05,4.914677,4443.847,4.9154035,4441.56595074223,4.921878989239835,47.3
28746.0,4451.35,4.914677,4444.526,4.915258199999999,4441.880630276613,4.92141544534995,47.3
28796.0,4438.54,4.914677,4444.414,4.915258199999999,4441.810045372202,4.921460765537881,47.3
28846.0,4447.95,4.914677,4444.263,4.915258199999999,4441.712890401142,4.921526211755164,47.3
28896.0,4447.2,4.913226,4444.036999999999,4.9149678,4441.263017534478,4.921433253727468,47.3
28946.0,4455.89,4.914677,4445.696999999999,4.9149678,4442.395527898142,4.920560535066064,47.3
28996.0,4449.84,4.913226,4445.735000000001,4.9146774,4442.126372727637,4.920332317701303,47.3
29046.0,4446.44,4.914677,4447.013000000001,4.914532100000001,4442.850299571346,4.91956045415324,47.3
29096.0,4444.18,4.914677,4447.013,4.9145321,4442.858760344574,4.919550233921221,47.3
29146.0,4444.18,4.914677,4446.861999999999,4.9143868,4442.613736395167,4.919519608145121,47.3
29196.0,4441.92,4.914677,4446.749,4.9143868,4442.545630457021,4.9195677269785065,47.3
29246.0,4443.43,4.914677,4445.957,4.9143868,4442.016504709601,4.91996734385264,47.3
29296.0,4444.93,4.914677,4446.596,4.9143868,4442.458207914575,4.919625228668075,47.3
29346.0,4440.04,4.914677,4445.805,4.9143868,4441.929596928354,4.92002425751771,47.3
29396.0,4439.66,4.913226,4445.0509999999995,4.914386800000001,4441.425559186798,4.920403349757647,47.3
29446.0,4452.86,4.914677,4444.748,4.914386800000001,4441.227146793186,4.920548183054347,47.3
29496.0,4453.62,4.914677,4445.126,4.9145319,4441.6415223919075,4.9204386290729,47.3
29546.0,4447.2,4.914677,4445.201999999999,4.9145319,4441.700066394029,4.920387486803786,47.3
29596.0,4422.81,4.905971,4443.065,4.9136613,4439.351960501288,4.920891389824243,47.3
29646.0,4431.03,4.903069,4441.75,4.912500500000001,4437.260736711344,4.9207699707484895,47.3
29696.0,4416.11,4.903069,4439.169,4.911339700000001,4434.311676730093,4.92130205787989,47.3
29746.0,4419.08,4.901619,4436.734,4.9100339,4431.311785493466,4.921656807206021,47.3
29796.0,4426.92,4.901619,4434.933,4.9087281,4428.74334586628,4.921680032116276,47.3
29846.0,4418.71,4.900169,4432.799999999999,4.9072773000000005,4425.800389487206,4.921774172945943,47.3
29896.0,4409.79,4.901619,4429.813,4.9061166,4422.580708947023,4.9225044556499435,47.3
29946.0,4425.8,4.900169,4427.107,4.9046658,4419.250798817715,4.922888664352843,47.3
29996.0,4410.9,4.89727,4422.835000000001,4.9029251,4414.557902823501,4.923883458889475,47.3
30046.0,4431.41,4.89727,4421.255999999999,4.9011844,4411.693778786022,4.92347850531235,47.3
30096.0,4407.2,4.895821,4419.695,4.900169399999999,4409.5983206484425,4.923554304174092,47.3
30146.0,4417.97,4.895821,4418.389,4.8994446,4407.9784642811555,4.923693006123655,47.3
30196.0,4409.05,4.892924,4417.683,4.898430100000001,4406.465461038311,4.923322783513097,47.3
30246.0,4404.6,4.892924,4416.235,4.8975606,4404.600975285058,4.923434052359661,47.3
30296.0,4414.62,4.891475,4415.005,4.8965461999999995,4402.660697811916,4.923273568481401,47.3
30346.0,4411.65,4.888578,4414.299000000001,4.8953871,4400.757371755899,4.922616969138138,47.3
30396.0,4404.6,4.885683,4413.780000000001,4.8937935,4398.71742788322,4.921721367847235,47.3
30446.0,4403.86,4.88713,4411.586,4.892489599999999,4395.765441427065,4.921818288264929,47.3
30496.0,4402.02,4.885683,4410.698000000001,4.8913309,4394.260890285392,4.921634473633272,47.3
30546.0,4402.39,4.884235,4407.796,4.890027399999999,4390.559491566485,4.921895253853994,47.3
30596.0,4398.69,4.885683,4406.945000000001,4.8890136,4389.177921269825,4.921746319675052,47.3
30646.0,4392.79,4.885683,4404.427000000001,4.8879998,4386.017608985132,4.921981864272864,47.3
30696.0,4393.53,4.885683,4402.875,4.8872757,4384.029236604549,4.922067521668556,47.3
30746.0,4410.16,4.88713,4403.431,4.8866963,4384.159034982624,4.921563854713626,47.3
30796.0,4399.8,4.88713,4401.9490000000005,4.8862618,4382.609347416292,4.921868793121055,47.3
30846.0,4408.31,4.88713,4401.615,4.8861170000000005,4382.215501829292,4.921836422607275,47.3
30896.0,4402.75,4.885683,4401.429999999999,4.8861170000000005,4382.052710010333,4.921809535658802,47.3
