timestamp_computer,timestamp,sensor1,sensor2,mag,width,crack_x,crack_size,serial out,response
1780435060.575,3224956.0,3558.189,2.695621,,,,,status,l_h=11.800000 c_f=220.000000 q=25.000000
1780435060.577,3224981.0,3558.245,2.695621,,,,,,
1780435060.578,3225006.0,3558.124,2.69575,,,,,,
1780435060.579,3225031.0,3558.114,2.69575,,,,,,
1780435060.641,3225056.0,3558.11,2.69575,,,,,,
1780435060.643,3225081.0,3558.04,2.695879,,,,,,
1780435060.724,3225106.0,3558.119,2.695879,,,,,,
1780435060.726,3225131.0,3558.125,2.695879,,,,,,
1780435060.727,3225156.0,3557.99,2.696008,,,,,,
1780435060.727,3225181.0,3557.994,2.696008,,,,,,
1780435060.807,3225206.0,3558.107,2.696137,,,,,,
1780435060.808,3225231.0,3558.077,2.696137,,,,,,
1780435060.819,3225256.0,3558.106,2.696266,,,,,,
1780435060.889,3225281.0,3558.082,2.696266,,,,,,
1780435060.890,3225306.0,3558.063,2.696266,,,,,,
1780435060.890,3225331.0,3558.1,2.696266,,,,,,
1780435060.957,3225356.0,3558.124,2.696137,,,,,,
1780435060.959,3225381.0,3558.025,2.696137,,,,,,
1780435060.960,3225406.0,3558.042,2.696008,,,,,,
1780435061.058,3225431.0,3558.108,2.696008,,,,,,
1780435061.058,3225456.0,3558.054,2.696008,,,,,,
1780435061.059,3225481.0,3558.065,2.696008,,,,,,
1780435061.060,3225506.0,3558.021,2.695879,,,,,,
1780435061.140,3225531.0,3557.918,2.69575,,,,,,
1780435061.140,3225556.0,3557.943,2.69575,,,,,,
1780435061.141,3225581.0,3557.955,2.69575,,,,,,
1780435061.205,3225606.0,3557.868,2.69575,,,,,,
1780435061.206,3225631.0,3557.917,2.695621,,,,,,
1780435061.208,3225656.0,3557.949,2.695621,,,,,,
1780435061.306,3225681.0,3557.872,2.69575,,,,,,
1780435061.308,3225706.0,3557.921,2.695621,,,,,,
1780435061.309,3225731.0,3557.922,2.695492,,,,,,
1780435061.310,3225756.0,3557.87,2.695621,,,,,,
1780435061.408,3225781.0,3557.942,2.695492,,,,,,
1780435061.410,3225806.0,3557.965,2.695363,,,,,,
1780435061.411,3225831.0,3557.876,2.695233,,,,,,
1780435061.412,3225856.0,3557.849,2.695362,,,,,,
1780435061.514,3225881.0,3557.879,2.695233,,,,,,
1780435061.516,3225906.0,3557.812,2.695104,,,,,,
1780435061.517,3225931.0,3557.773,2.695104,,,,,,
1780435061.519,3225956.0,3557.785,2.695104,,,,,,
1780435061.592,3225981.0,3557.695,2.695104,,,,,,
1780435061.593,3226006.0,3557.692,2.695104,,,,,,
1780435061.595,3226031.0,3557.72,2.695104,,,,,,
1780435061.674,3226056.0,3557.588,2.695104,,,,,,
1780435061.674,3226081.0,3557.633,2.695104,,,,,,
1780435061.674,3226106.0,3557.684,2.695233,,,,,,
1780435061.675,3226131.0,3557.646,2.695233,,,,,,
1780435061.722,3226156.0,3557.702,2.695233,,,,,,
1780435061.723,3226181.0,3557.687,2.695233,,,,,,
1780435061.788,3226206.0,3557.619,2.695233,,,,,,
1780435061.789,3226231.0,3557.665,2.695363,,,,,,
1780435061.875,3226256.0,3557.752,2.695363,,,,,,
1780435061.877,3226281.0,3557.758,2.695363,,,,,,
1780435061.878,3226306.0,3557.805,2.695233,,,,,,
1780435061.879,3226331.0,3557.818,2.695233,,,,,,
1780435061.939,3226356.0,3557.749,2.695233,,,,,,
1780435061.941,3226381.0,3557.775,2.695104,,,,,,
1780435061.948,3226406.0,3557.827,2.695104,,,,,,
1780435061.981,3226431.0,3557.789,2.695104,,,,,,
1780435062.005,3226456.0,3557.832,2.695104,,,,,,
1780435062.029,3226481.0,3557.903,2.694975,,,,,,
1780435062.053,3226506.0,3557.878,2.695104,,,,,,
1780435062.076,3226531.0,3557.94,2.695104,,,,,,
1780435062.099,3226556.0,3557.979,2.695104,,,,,,
1780435062.132,3226581.0,3557.907,2.695104,,,,,,
1780435062.155,3226606.0,3557.913,2.695104,,,,,,
1780435062.177,3226631.0,3557.926,2.695233,,,,,,
1780435062.200,3226656.0,3557.895,2.695362,,,,,,
1780435062.223,3226681.0,3557.984,2.695362,,,,,,
1780435062.255,3226706.0,3558.042,2.695362,,,,,,
1780435062.279,3226731.0,3557.99,2.695362,,,,,,
1780435062.301,3226756.0,3558.009,2.695362,,,,,,
1780435062.324,3226781.0,3558.059,2.695362,,,,,,
1780435062.348,3226806.0,3558.063,2.695362,,,,,status,l_h=11.800000 c_f=220.000000 q=25.000000
1780435062.423,3226831.0,3558.164,2.695362,,,,,,
1780435062.424,3226856.0,3558.21,2.695233,,,,,,
1780435062.426,3226881.0,3558.096,2.695362,,,,,,
1780435062.488,3226906.0,3558.082,2.695491,,,,,,
1780435062.489,3226931.0,3558.048,2.695491,,,,,,
1780435062.538,3226956.0,3558.011,2.695491,,,,,,
1780435062.539,3226981.0,3558.051,2.695492,,,,,,
1780435062.624,3227006.0,3558.105,2.695492,,,,,,
1780435062.626,3227031.0,3558.003,2.695621,,,,,,
1780435062.627,3227056.0,3558.038,2.69575,,,,,,
1780435062.628,3227081.0,3558.069,2.69575,,,,,,
1780435062.706,3227106.0,3557.997,2.69575,,,,,,
1780435062.707,3227131.0,3558.015,2.695621,,,,,,
1780435062.708,3227156.0,3558.067,2.695621,,,,,,
1780435062.773,3227181.0,3558.057,2.695621,,,,,,
1780435062.774,3227206.0,3558.081,2.69575,,,,,,
1780435062.776,3227231.0,3558.127,2.69575,,,,,,
1780435062.839,3227256.0,3558.161,2.695621,,,,,,
1780435062.840,3227281.0,3558.104,2.695491,,,,,,
1780435062.900,3227306.0,3558.137,2.695492,,,,,,
1780435062.901,3227331.0,3558.091,2.695621,,,,,,
1780435062.901,3227356.0,3558.06,2.695621,,,,,,
1780435062.957,3227381.0,3558.147,2.695621,,,,,,
1780435062.958,3227406.0,3558.124,2.695621,,,,,,
1780435063.021,3227431.0,3558.125,2.695621,,,,,,
1780435063.022,3227456.0,3558.087,2.695621,,,,,,
1780435063.022,3227481.0,3558.003,2.695621,,,,,,
1780435063.095,3227506.0,3558.088,2.695492,,,,,,
1780435063.095,3227531.0,3558.16,2.695363,,,,,,
1780435063.156,3227556.0,3558.173,2.695491,,,,,,
1780435063.157,3227581.0,3558.141,2.695491,,,,,,
1780435063.157,3227606.0,3558.187,2.695621,,,,,,
1780435063.206,3227631.0,3558.089,2.69575,,,,,,
1780435063.207,3227656.0,3558.187,2.695621,,,,,,
