file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,4443.231554,4368.806727,58,127,103,103,4393.39872,4.810563611,-0.0006897544999997507,0.0008806125090002907,0.005888931499999472,6.687313023391913,16.505033047368983
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,4366.243746,4456.988242,767,845,800,800,4402.077645,4.801222793,-0.0006897544999997507,0.0008806125090002907,0.004629194499999656,5.256789396797142,14.414411563800085
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,4305.267875,4205.551088,185,268,226,226,4251.605248,4.828033879,-0.0006897544999997507,0.0008806125090002907,0.021772566500000146,24.72434388277916,27.86249550842229
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,4228.836892,4301.929087,647,709,681,681,4266.525611,4.815953601,-0.0006897544999997507,0.0008806125090002907,0.020725186499999992,23.534967182703454,27.434271941205246
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,4152.762341,4050.802442,313,390,352,352,4084.100272,4.849224764,-0.0006897544999997507,0.0008806125090002907,0.04138075949999909,46.99088313766552,33.44027214294074
flex_4.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,4068.416067,4166.005106,526,593,560,560,4103.629608,4.842961835,-0.0006897544999997507,0.0008806125090002907,0.04427563849999938,50.27823026300523,34.02759965214086
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5114.483608898268,5069.189209156833,73,151,108,108,5082.295878455034,35.908543760959404,-0.007624820847045299,0.008914428644775827,0.05057103537161467,5.672941854916423,15.076166645317105
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5085.093836802441,5127.26166126203,738,812,775,775,5102.616158585372,35.721151292080705,-0.007624820847045299,0.008914428644775827,0.04231587862645014,4.746897452732291,13.52819699504321
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5068.24952975748,5067.153670039964,191,277,238,238,5061.296281836144,36.0486670812455,-0.007624820847045299,0.008914428644775827,0.18197953644319043,20.414043759252806,26.198580827667413
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5072.958229653816,5076.472674141858,616,690,656,656,5068.040082574988,35.928309401821934,-0.007624820847045299,0.008914428644775827,0.18751011934171302,21.03445176507197,26.458623943882912
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5070.884112381874,5092.1064875797865,331,408,366,366,5066.357111519138,36.22274780102549,-0.007624820847045299,0.008914428644775827,0.33836719025715567,37.95724927984598,31.585894641032603
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5076.842184389665,5072.615905432854,498,580,535,535,5063.5892560064485,36.17499427327026,-0.007624820847045299,0.008914428644775827,0.3550037412720606,39.82349911792782,32.00278833876162
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5115.474391,5117.808096,21,84,59,59,5110.987078,37.87869356,-0.009454569999995499,0.014381516519996284,0.060731859999997084,4.222910700380907,12.512237954608219
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5106.21502,5103.789176,698,764,724,724,5099.366615,37.85973778,-0.009454569999995499,0.014381516519996284,0.0909390499999958,6.32332827164317,16.018914570512358
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5129.938565,5141.832133,146,216,187,187,5125.298684,37.99425908,-0.009454569999995499,0.014381516519996284,0.2290532999999968,15.926922566303597,24.042637372160307
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5122.274011,5111.806017,582,636,609,609,5104.694632,38.03343967,-0.009454569999995499,0.014381516519996284,0.263887639999993,18.34908297974553,25.27228729351927
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5152.354022,5165.032885,278,341,310,310,5137.712155,38.20616082,-0.009454569999995499,0.014381516519996284,0.45966012999999606,31.961867815600495,30.09264302129074
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5148.746105,5134.554337,456,523,494,494,5114.4522,38.27087543,-0.009454569999995499,0.014381516519996284,0.5292153899999903,36.798302130666194,31.316555616789046
