file,manual_label,count
flex_4.csv,Crack 2,1
flex_4.csv,Crack 3,2
flex_8_double.csv,Crack 1,2
flex_8_double.csv,Crack 2,2
flex_8_double.csv,Crack 3,2
flex_8_triple.csv,Crack 1,2
flex_8_triple.csv,Crack 2,2
flex_8_triple.csv,Crack 3,3
