timestamp,sensor1,sensor2,sensor1_smooth,sensor2_smooth,sensor1_smooth_rot,sensor2_smooth_rot,rotation_angle_deg, sensor2_smooth_rot,timestamp_std,sensor1_std,sensor2_std,sensor1_smooth_std,sensor2_smooth_std,sensor1_smooth_rot_std,sensor2_smooth_rot_std,rotation_angle_deg_std, sensor2_smooth_rot_std
55793.333333333336,5852.596666666667,74.42667633333333,5868.491999999999,74.41169940000002,5821.182146887845,74.36816427882724,86.96666666666665,74.25672262695501,39377.76405959756,1193.605909055972,2.124000811685429,1175.9483205328356,2.1329955919489714,1248.370713722312,1.8676419869897372,2.3692474191889117,1.8497637989383673
55843.333333333336,5862.863333333334,74.415428,5864.803666666667,74.4128199,5820.86698775372,74.38003093995117,86.96666666666665,74.27395630722864,39377.76405959756,1185.3264958370473,2.128816548842803,1179.1401485024296,2.132018373602052,1248.622777895241,1.8582820742438766,2.3692474191889117,1.836030317733328
55893.333333333336,5867.71,74.41542299999999,5864.013666666666,74.41412706666667,5820.918971614712,74.39678822989954,86.96666666666665,74.2731453299445,39377.76405959756,1181.9854887434108,2.12893886298597,1180.4250695653377,2.1308971123308496,1248.796020848308,1.838740576846157,2.3692474191889117,1.831641675713417
55943.333333333336,5893.7733333333335,74.409818,5867.868333333333,74.4141263,5821.561343945967,74.37979351400185,86.96666666666665,74.25620618589268,39377.76405959756,1159.4440639519157,2.1336545810737513,1177.394926754118,2.1308926211373533,1248.3434101178445,1.851117806828276,2.3692474191889117,1.843808636015476
55993.333333333336,5865.716666666667,74.40235133333333,5867.810333333332,74.4141263,5821.430748021027,74.38638053225867,86.96666666666665,74.25446687749441,39377.76405959756,1183.8927413128827,2.1400914385769485,1177.5970691608966,2.13089262113735,1248.5051768096416,1.8448351757053787,2.3692474191889117,1.8441324105198122
56043.333333333336,5879.986666666667,74.41360466666667,5867.193333333333,74.41450496666666,5821.417000905887,74.39362205221202,86.96666666666665,74.25504486771284,39377.76405959756,1171.268704027105,2.1353339398429796,1178.8999205786436,2.1310746423657507,1248.8420532660643,1.833377524491288,2.3692474191889117,1.838710017066285
56093.333333333336,5894.2699999999995,74.41355633333333,5871.7643333333335,74.41413136666667,5822.331048295197,74.36523927384802,86.96666666666665,74.23622251356112,39377.76405959756,1158.5203554102961,2.130387669566351,1176.1466891405728,2.1314013516779418,1248.4512835084506,1.8482100533759707,2.3692474191889117,1.8471304309306966
56143.333333333336,5909.953333333334,74.41169233333333,5876.626666666667,74.41394496666668,5823.291678763048,74.33288249341142,86.96666666666665,74.21850262225773,39377.76405959756,1140.14738575034,2.1319927456331387,1171.8527867750001,2.131555138150154,1247.59379990449,1.8763626857134945,2.3692474191889117,1.8630550863004833
56193.333333333336,5887.143333333333,74.41542299999999,5878.588,74.41319269999998,5823.544366067625,74.32115303632608,86.96666666666665,74.21016126598735,39377.76405959756,1158.178304119592,2.1287839914155207,1170.6687619489123,2.131710538203602,1247.4779612084033,1.8825759858601425,2.3692474191889117,1.8667672175802206
56243.333333333336,5861.123333333333,74.409823,5877.513666666667,74.4133796,5823.568302347398,74.31650694822382,86.96666666666665,74.21724756416263,39377.76405959756,1188.044136399542,2.1336061079090936,1171.7187219338662,2.131544424448055,1247.4974897072295,1.885841791306607,2.3692474191889117,1.8599579436843272
