file,raw_y_col,raw_x_col,window_order,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,window_width,window_point_count,window_mean_y,window_peak_raw_idx,window_peak_raw_x,window_peak_raw_y,manual_label
flex_8_double.csv,sensor2,timestamp,1,540791.1287820016,543285.7137315748,496,545,2494.584949573269,50,35.43373531999999,522,542095.0,35.511177,Crack 3
flex_8_double.csv,sensor2,timestamp,2,547199.6314972847,549135.0853374709,625,662,1935.453840186121,38,35.373687578947376,639,547945.0,35.401978,Crack 2
flex_8_double.csv,sensor2,timestamp,3,553823.1846392552,554984.4569433669,757,779,1161.2723041117424,23,35.47046482608696,764,554195.0,35.507271,Crack 1
flex_8_double.csv,sensor2,timestamp,4,532705.232738557,534855.7370054305,335,377,2150.5042668734677,43,35.48351427906977,352,533595.0,35.550213,Crack 3
flex_8_double.csv,sensor2,timestamp,5,525995.6594259115,528748.3048875097,201,255,2752.6454615981784,55,35.3614748,220,526995.0,35.409775,Crack 2
flex_8_double.csv,sensor2,timestamp,6,519888.22730799066,522124.75174553914,78,122,2236.5244375484763,45,35.40406675555556,87,520345.0,35.464352,Crack 1
flex_8_triple.csv,sensor2,timestamp,1,209884.687707267,210577.68399053923,451,464,692.9962832722231,14,38.43422114285715,457,210195.0,38.865147,Crack 3
flex_8_triple.csv,sensor2,timestamp,2,208455.38287301807,208931.8178177677,423,431,476.4349447496352,9,38.063098,427,208695.0,38.718307,Crack 3
flex_8_triple.csv,sensor2,timestamp,3,212613.36057265138,214649.03715476356,506,546,2035.6765821121808,41,37.7319317804878,521,213395.0,37.794735,Crack 2
flex_8_triple.csv,sensor2,timestamp,4,217940.7695003066,220799.37916880453,612,669,2858.6096684979275,58,37.54386525862069,644,219545.0,37.585659,Crack 1
flex_8_triple.csv,sensor2,timestamp,5,203344.53528388543,205640.08547222466,320,365,2295.550188339228,46,37.85455945652174,350,204845.0,37.923687,Crack 2
flex_8_triple.csv,sensor2,timestamp,6,196891.00739591283,199749.61706441076,191,248,2858.6096684979275,58,37.64744160344828,216,198145.0,37.690125,Crack 1
