file,x_col,y_col,manual_label,window_start_x,window_end_x,window_start_raw_idx,window_end_raw_idx,peak_index_in_clean_series,peak_raw_idx,peak_x,peak_y,noise_floor,noise_sigma,peak_signal_amplitude,peak_snr_linear,peak_snr_db
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5105.00443498537,5076.734340133994,78,122,108,108,5082.295878455034,35.908543760959404,-0.0035561905577594644,0.008949944526319125,0.046502405082328835,5.195831655221895,14.313101430034525
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5091.4475693518725,5104.328419019368,757,779,775,775,5102.616158585372,35.721151292080705,-0.0035561905577594644,0.008949944526319125,0.03824724833716431,4.273462056070909,12.615597044517024
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5066.760692080954,5064.423434496467,201,255,238,238,5061.296281836144,36.0486670812455,-0.0035561905577594644,0.008949944526319125,0.1779109061539046,19.878436746811282,25.967644564074956
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5072.262412202485,5069.616308810451,625,662,656,656,5068.040082574988,35.928309401821934,-0.0035561905577594644,0.008949944526319125,0.1834414890524272,20.496382800248686,26.233544471356485
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5071.486578302934,5071.20676102034,335,377,366,366,5066.357111519138,36.22274780102549,-0.0035561905577594644,0.008949944526319125,0.33429855996786983,37.352025924272176,31.44628324692171
flex_8_double.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5077.016344629116,5064.531655426085,496,545,535,535,5063.5892560064485,36.17499427327026,-0.0035561905577594644,0.008949944526319125,0.35093511098277475,39.21086996134769,31.868129559710564
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5130.202993,5141.395895,191,248,224,224,5125.298684,37.99425908,-0.00529992999999962,0.019931333100001558,0.22489866000000092,11.283673744832619,21.04901041023502
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 1,5123.660355,5111.372905,612,669,646,646,5104.694632,38.03343967,-0.00529992999999962,0.019931333100001558,0.2597329999999971,13.031391262031379,22.299815689797548
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5155.531157,5154.288301,320,365,347,347,5137.712155,38.20616082,-0.00529992999999962,0.019931333100001558,0.4555054900000002,22.85373927145719,27.179145367854844
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 2,5141.887988,5125.84491,506,546,531,531,5114.4522,38.27087543,-0.00529992999999962,0.019931333100001558,0.5250607499999944,26.34348376827606,28.41346414546347
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5163.329481,5194.077932,423,431,429,429,5196.002339,37.80057512,-0.00529992999999962,0.019931333100001558,0.058527689999998245,2.93646640223948,9.356500724008795
flex_8_triple.csv,sensor1_smooth_rot,sensor2_smooth_rot,Crack 3,5166.606522,5273.058701,451,464,455,455,5196.650229,37.78648133,-0.00529992999999962,0.019931333100001558,0.0607533800000013,3.0481342966465474,9.680681950251982
